payment_method_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,payment_type,issuer_country,currency
PM_007586,30,0,0,0,0,3286.7,109.55666666666666,59.285,0.040944457829907674,0.6206709146134118,13,27,4,2,0.0,0.0,0.0,0.43333333333333335,0.9,0.13333333333333333,0.06666666666666667,wallet,ES,EUR
PM_001965,5,0,0,0,0,394.3,78.86,61.76,0.04090587196864876,0.1798912905639975,1,5,1,0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,credit_card,US,EUR
PM_011268,8,0,0,0,0,2255.62,281.9525,236.235,0.040838666841717976,0.1321842285216067,4,6,2,2,0.0,0.0,0.0,0.5,0.75,0.25,0.25,credit_card,ES,EUR
PM_011472,3,0,0,0,0,584.46,194.82000000000002,204.82,0.04080879691364637,0.1201906123829721,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,credit_card,PT,EUR
PM_000607,10,0,0,0,0,679.24,67.924,59.775,0.040783170090567915,0.1928734620218185,7,10,2,0,0.0,0.0,0.0,0.7,1.0,0.2,0.0,credit_card,PT,EUR
PM_003207,5,0,0,0,0,641.17,128.23399999999998,110.31,0.04073290873431408,0.1549668104080949,4,5,0,0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,credit_card,FR,EUR
PM_009202,6,0,0,0,0,1194.04,199.00666666666666,223.43,0.04073120013522185,0.1565538432853942,2,6,1,2,0.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,credit_card,US,EUR
PM_001219,5,0,0,0,0,590.58,118.11600000000001,60.48,0.04068330233567734,0.2020342629855549,4,5,1,0,0.0,0.0,0.0,0.8,1.0,0.2,0.0,debit_card,ES,EUR
PM_001529,10,0,0,0,0,973.41,97.341,87.47,0.040673851968455944,0.1771973757609922,8,10,1,5,0.0,0.0,0.0,0.8,1.0,0.1,0.5,credit_card,IT,EUR
PM_001542,3,0,0,0,0,643.97,214.65666666666667,75.45,0.04055536167896764,0.1120304006672085,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,bank_transfer,GB,EUR
PM_007654,5,1,0,0,0,341.19,68.238,59.06,0.0405386258534256,0.1243628802776127,3,5,0,0,0.2,0.0,0.0,0.6,1.0,0.0,0.0,credit_card,PT,EUR
PM_004321,26,1,0,0,0,5059.2300000000005,194.58576923076924,139.78500000000003,0.040526615982834344,0.488145707918046,20,24,3,1,0.038461538461538464,0.0,0.0,0.7692307692307693,0.9230769230769231,0.11538461538461539,0.038461538461538464,bank_transfer,ES,EUR
PM_005715,3,0,0,0,0,1094.5,364.8333333333333,406.8,0.04051298822742724,0.0523571084989777,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,credit_card,GB,EUR
PM_004172,5,0,0,0,0,827.76,165.552,114.72,0.040500789389363065,0.181135935415206,1,2,0,3,0.0,0.0,0.0,0.2,0.4,0.0,0.6,credit_card,ES,EUR
PM_005504,6,0,0,0,0,1397.25,232.875,190.425,0.04046033818154782,0.1769184162400909,4,6,1,1,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,credit_card,FR,EUR
PM_011989,7,0,0,0,0,786.62,112.37428571428572,25.02,0.040444722533928966,0.1398356166818785,4,4,0,0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,credit_card,PT,EUR
PM_001776,3,0,0,0,0,186.69,62.23,56.16,0.040416503662936636,0.1198317344996619,1,3,1,1,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,wallet,US,EUR
PM_008564,3,0,0,0,0,246.43,82.14333333333333,25.55,0.04041311266926947,0.0792849820621983,2,3,1,2,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,credit_card,ES,EUR
PM_007789,13,0,0,0,0,3132.29,240.94538461538463,250.6,0.04040815949379472,0.2088690657968292,7,13,1,4,0.0,0.0,0.0,0.5384615384615384,1.0,0.07692307692307693,0.3076923076923077,credit_card,GB,EUR
PM_009334,14,0,0,0,0,1038.05,74.14642857142857,47.825,0.04040321300358695,0.3517931183558386,10,14,4,0,0.0,0.0,0.0,0.7142857142857143,1.0,0.2857142857142857,0.0,wallet,ES,EUR
PM_001424,11,0,0,0,0,979.6,89.05454545454546,65.68,0.04026717973633779,0.2064110502456951,8,11,1,7,0.0,0.0,0.0,0.7272727272727273,1.0,0.09090909090909091,0.6363636363636364,debit_card,DE,EUR
PM_005030,14,0,0,0,0,1230.58,87.89857142857143,47.93,0.040255241525201046,0.283915565588662,8,14,0,6,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.42857142857142855,credit_card,FR,EUR
PM_001631,6,0,0,0,0,210.64000000000001,35.10666666666667,28.425,0.04014755945107692,0.2318456276685229,4,6,0,1,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,credit_card,GB,EUR
PM_010823,8,0,0,0,0,266.36,33.295,20.265,0.04008618499574492,0.29925690256515,5,8,2,0,0.0,0.0,0.0,0.625,1.0,0.25,0.0,debit_card,ES,EUR
PM_009109,10,0,0,0,0,923.76,92.376,71.94,0.0400653230587494,0.1772978085621383,6,9,1,1,0.0,0.0,0.0,0.6,0.9,0.1,0.1,wallet,ES,EUR
PM_004011,7,0,0,0,0,270.2,38.6,22.24,0.04005436061117647,0.2488042794198809,5,7,0,7,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,1.0,credit_card,DE,EUR
PM_000632,3,0,0,0,0,415.6,138.53333333333333,105.7,0.0400135284640109,0.1123046713634535,1,1,0,2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,credit_card,ES,EUR
PM_007663,8,0,0,0,0,715.5699999999999,89.44624999999999,54.5,0.04000992517543654,0.2580426733872898,2,8,2,8,0.0,0.0,0.0,0.25,1.0,0.25,1.0,credit_card,IT,EUR
PM_000145,5,0,0,0,0,185.75,37.15,26.24,0.04000715959607778,0.1576345803749659,5,5,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,debit_card,GB,EUR
PM_002733,3,0,0,0,0,788.22,262.74,271.5,0.03998402531506083,0.1188423982808054,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,debit_card,ES,EUR
PM_005646,5,0,0,0,0,1094.62,218.92399999999998,129.4,0.03992916987442256,0.1927455280509661,4,4,0,2,0.0,0.0,0.0,0.8,0.8,0.0,0.4,debit_card,ES,EUR
PM_010148,8,0,0,0,0,1208.62,151.0775,84.855,0.03984606986654151,0.2264855105685433,2,3,2,4,0.0,0.0,0.0,0.25,0.375,0.25,0.5,credit_card,ES,EUR
PM_001342,5,0,0,0,0,713.02,142.60399999999998,120.79,0.0397610031990163,0.1446651306568193,4,5,1,0,0.0,0.0,0.0,0.8,1.0,0.2,0.0,credit_card,US,EUR
PM_000180,3,0,0,0,0,207.85999999999999,69.28666666666666,78.96,0.039706613671048836,0.099561737469332,1,3,0,1,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,wallet,PT,EUR
PM_004005,8,0,0,0,0,951.61,118.95125,49.254999999999995,0.03966415578367024,0.2512347257392017,3,6,1,0,0.0,0.0,0.0,0.375,0.75,0.125,0.0,credit_card,ES,EUR
PM_010915,6,0,0,0,0,624.78,104.13,65.32,0.03964743361298992,0.1207949996031479,3,4,2,1,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,wallet,FR,EUR
PM_008593,9,0,0,0,0,3192.82,354.7577777777778,232.82,0.039631825095492096,0.2805369012645153,2,9,2,0,0.0,0.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.0,credit_card,US,EUR
PM_011684,7,0,0,0,0,464.16,66.30857142857143,56.8,0.03954326326138963,0.1912904093323972,2,3,1,1,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,debit_card,ES,EUR
PM_007151,7,0,0,0,0,294.3,42.042857142857144,53.22,0.03950688596579557,0.2713435010789731,3,7,1,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.0,wallet,US,EUR
PM_002623,13,0,0,0,0,1147.04,88.23384615384614,82.67,0.03944536452608238,0.3331454937165212,6,9,0,3,0.0,0.0,0.0,0.46153846153846156,0.6923076923076923,0.0,0.23076923076923078,credit_card,ES,EUR
PM_009068,9,0,0,0,0,564.34,62.70444444444445,49.39,0.039444554408292476,0.3299431829125652,2,9,2,0,0.0,0.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.0,wallet,FR,EUR
PM_009981,5,0,0,0,0,223.09,44.618,55.43,0.03943394772358816,0.1404800816538867,4,5,1,1,0.0,0.0,0.0,0.8,1.0,0.2,0.2,credit_card,GB,EUR
PM_002754,8,0,0,0,0,1552.98,194.1225,150.115,0.039396937389214924,0.2654638939553981,6,7,1,1,0.0,0.0,0.0,0.75,0.875,0.125,0.125,debit_card,ES,EUR
PM_000402,5,0,0,0,0,282.87,56.574,50.19,0.0393655556242906,0.1051120926670191,2,5,0,2,0.0,0.0,0.0,0.4,1.0,0.0,0.4,credit_card,ES,EUR
PM_005031,7,0,0,0,0,709.15,101.30714285714285,118.98,0.0393569520782055,0.2102161230211688,6,6,1,3,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.42857142857142855,debit_card,ES,EUR
PM_009457,8,0,0,0,0,453.65,56.70625,37.545,0.0392036539637474,0.3057578558218441,5,8,3,2,0.0,0.0,0.0,0.625,1.0,0.375,0.25,wallet,IT,EUR
PM_000498,20,0,0,0,1,1598.83,79.94149999999999,42.58,0.039180621982520106,0.7552474103144255,10,20,4,1,0.0,0.0,0.0,0.5,1.0,0.2,0.05,debit_card,IT,EUR
PM_000977,6,0,0,0,0,194.48,32.413333333333334,19.825,0.03911536236087145,0.1125407463271515,3,6,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,wallet,FR,EUR
PM_004306,5,0,0,0,0,1123.68,224.73600000000002,93.99,0.0390941745313042,0.0701133414656744,4,5,0,0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,credit_card,DE,EUR
PM_005753,3,0,0,0,0,590.1,196.70000000000002,254.62,0.03899942576884777,0.11651704424404,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,debit_card,FR,EUR
PM_007167,13,0,0,0,0,2020.05,155.38846153846154,93.56,0.038922774621378865,0.2757962130440611,9,13,2,0,0.0,0.0,0.0,0.6923076923076923,1.0,0.15384615384615385,0.0,wallet,ES,EUR
PM_003549,7,0,0,0,0,1391.42,198.77428571428572,156.4,0.038846058674995194,0.1029688557669927,3,7,2,1,0.0,0.0,0.0,0.42857142857142855,1.0,0.2857142857142857,0.14285714285714285,debit_card,DE,EUR
PM_001069,4,0,0,0,0,679.55,169.8875,177.07,0.03882292667721723,0.0626273276192071,4,4,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,credit_card,DE,EUR
PM_009836,17,0,0,0,0,2685.81,157.98882352941177,102.24,0.038806454269554584,0.3003573414945509,5,17,3,2,0.0,0.0,0.0,0.29411764705882354,1.0,0.17647058823529413,0.11764705882352941,bank_transfer,DE,EUR
PM_011618,24,0,0,0,0,3456.59,144.02458333333334,123.635,0.03878290976116611,0.6742624123966934,9,24,6,2,0.0,0.0,0.0,0.375,1.0,0.25,0.08333333333333333,credit_card,DE,EUR
PM_007982,6,0,0,0,0,301.46999999999997,50.245,45.894999999999996,0.038725666924414134,0.1000406846864678,5,5,1,4,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666,credit_card,FR,EUR
PM_000688,6,0,0,0,0,611.63,101.93833333333333,52.435,0.03871586160174973,0.1175347522525147,3,6,1,2,0.0,0.0,0.0,0.5,1.0,0.16666666666666666,0.3333333333333333,credit_card,ES,EUR
PM_005848,6,0,0,0,0,616.1,102.68333333333334,102.495,0.03859142624676875,0.1417200892224541,2,6,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,debit_card,IT,EUR
PM_003263,13,0,0,0,0,956.9,73.6076923076923,48.67,0.03856414144066327,0.2130606547050902,4,7,2,5,0.0,0.0,0.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.38461538461538464,debit_card,ES,EUR
PM_009367,3,0,0,0,0,127.45,42.483333333333334,37.22,0.03853632170349596,0.1127234702588236,3,3,0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,credit_card,US,EUR
PM_003473,5,0,0,0,0,234.29,46.858,45.08,0.03851930689107616,0.094411285679015,2,5,0,1,0.0,0.0,0.0,0.4,1.0,0.0,0.2,debit_card,IT,EUR
PM_002096,5,0,0,0,0,730.3399999999999,146.06799999999998,132.63,0.03849041848975956,0.087615399577187,5,5,0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.8,credit_card,PT,EUR
PM_005002,14,0,0,0,0,918.75,65.625,38.1,0.0384039050154419,0.2602503883049225,3,14,0,1,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.07142857142857142,credit_card,PT,EUR
PM_010048,3,0,0,0,0,462.27,154.09,31.04,0.03839431888906393,0.1029830196023122,0,3,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,debit_card,FR,EUR
PM_000165,3,0,0,0,0,248.73,82.91,69.85,0.03834239806911733,0.0759318918585447,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,debit_card,ES,EUR
PM_007752,10,0,0,0,0,1843.13,184.31300000000002,173.735,0.03830992959540116,0.2190884343947582,5,9,3,6,0.0,0.0,0.0,0.5,0.9,0.3,0.6,debit_card,ES,EUR
PM_002803,8,0,0,0,0,288.51,36.06375,26.13,0.03829054040388069,0.185747602150686,4,8,2,3,0.0,0.0,0.0,0.5,1.0,0.25,0.375,credit_card,US,EUR
PM_000116,10,0,0,0,0,505.15,50.515,27.385,0.038288163916797166,0.3658318968028601,3,5,1,0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,debit_card,ES,EUR
PM_003361,9,0,0,0,0,946.72,105.19111111111111,72.43,0.03825167423103438,0.1531760918270262,3,9,1,4,0.0,0.0,0.0,0.3333333333333333,1.0,0.1111111111111111,0.4444444444444444,credit_card,FR,EUR
PM_001322,10,0,0,0,0,673.83,67.38300000000001,24.345,0.03816611244337871,0.2637911262819201,4,10,1,6,0.0,0.0,0.0,0.4,1.0,0.1,0.6,wallet,DE,EUR
PM_002000,6,0,0,0,0,327.01,54.501666666666665,54.235,0.038162818337371666,0.122852061071021,2,4,3,6,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,wallet,ES,EUR
PM_010759,8,0,0,0,0,355.28,44.41,36.675,0.03809719374705754,0.2739614000515949,5,8,0,0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,wallet,ES,EUR
PM_006612,3,0,0,0,0,243.05,81.01666666666667,70.51,0.03806577005735876,0.0584367543772737,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,wallet,US,EUR
PM_008155,5,0,0,0,0,572.53,114.506,54.71,0.0380582003824981,0.1552529939211297,1,3,2,0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,wallet,ES,EUR
PM_004059,9,0,0,0,0,704.66,78.29555555555555,45.33,0.03805696340579623,0.3169637565620704,3,9,0,1,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1111111111111111,bank_transfer,US,EUR
PM_004352,6,0,0,0,0,544.75,90.79166666666667,43.65,0.03802398435661118,0.2117116586978611,3,5,0,4,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.6666666666666666,debit_card,FR,EUR
PM_009493,4,0,0,0,0,354.91,88.7275,20.47,0.038021927868157925,0.0964094177355587,1,4,1,1,0.0,0.0,0.0,0.25,1.0,0.25,0.25,debit_card,IT,EUR
PM_001033,8,0,0,0,0,505.21999999999997,63.152499999999996,47.09,0.037946753924538314,0.2376597314963127,4,8,1,0,0.0,0.0,0.0,0.5,1.0,0.125,0.0,credit_card,US,EUR
PM_001560,6,0,0,0,0,1101.1,183.51666666666665,174.3,0.03793688038557102,0.2035210545646736,3,6,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,bank_transfer,US,EUR
PM_009206,15,0,0,0,0,699.73,46.64866666666667,45.46,0.03793648710418793,0.3434421908360008,7,14,4,6,0.0,0.0,0.0,0.4666666666666667,0.9333333333333333,0.26666666666666666,0.4,credit_card,FR,EUR
PM_003821,8,0,0,0,0,267.18,33.3975,19.11,0.03789449669508614,0.1619709856247799,3,8,2,6,0.0,0.0,0.0,0.375,1.0,0.25,0.75,credit_card,US,EUR
PM_010651,4,0,0,0,0,602.76,150.69,113.085,0.03788783007514127,0.1183685595107476,2,4,2,1,0.0,0.0,0.0,0.5,1.0,0.5,0.25,wallet,US,EUR
PM_003512,17,0,0,0,0,3243.2000000000003,190.7764705882353,128.43,0.03778940846370991,0.5460469635892315,11,17,1,2,0.0,0.0,0.0,0.6470588235294118,1.0,0.058823529411764705,0.11764705882352941,bank_transfer,US,EUR
PM_005684,6,0,0,0,0,239.44,39.906666666666666,35.465,0.03777254360787176,0.110472545761152,5,6,2,2,0.0,0.0,0.0,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,wallet,ES,EUR
PM_009295,4,0,0,0,0,193.86,48.465,45.285,0.03767182908209409,0.1495468082626669,2,4,2,0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,debit_card,US,EUR
PM_005561,16,0,0,0,0,1258.58,78.66125,77.59,0.03766466550028901,0.414550245962997,8,16,2,0,0.0,0.0,0.0,0.5,1.0,0.125,0.0,credit_card,GB,EUR
PM_008106,3,0,0,0,0,528.91,176.3033333333333,157.29,0.03761100282537053,0.0847686267118459,3,3,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,credit_card,PT,EUR
PM_006338,7,0,0,0,0,550.91,78.70142857142856,84.44,0.03760160569104193,0.1316012941889326,5,7,0,2,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.2857142857142857,credit_card,FR,EUR
PM_009876,5,0,0,0,0,493.31,98.662,96.24,0.0375805139622544,0.1309777255156098,2,5,1,5,0.0,0.0,0.0,0.4,1.0,0.2,1.0,credit_card,FR,EUR
PM_004884,5,0,0,0,0,381.99,76.398,61.74,0.03755807161842084,0.0997830715473254,2,5,3,0,0.0,0.0,0.0,0.4,1.0,0.6,0.0,wallet,FR,EUR
PM_011216,8,0,0,0,0,1511.05,188.88125,161.03,0.03750809936236605,0.2269129609978372,5,6,0,1,0.0,0.0,0.0,0.625,0.75,0.0,0.125,credit_card,ES,EUR
PM_002160,3,0,0,0,0,252.92000000000002,84.30666666666667,65.01,0.0374819096696032,0.1121187318430072,2,3,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,credit_card,IT,EUR
PM_011680,3,0,0,0,0,169.68,56.56,58.72,0.0374594443848332,0.0790028221556482,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,credit_card,DE,EUR
PM_010271,7,0,0,0,0,1130.04,161.43428571428572,111.61,0.037414014463934976,0.1512011867311902,5,7,1,7,0.0,0.0,0.0,0.7142857142857143,1.0,0.14285714285714285,1.0,credit_card,ES,EUR
PM_005437,3,0,0,0,0,1069.24,356.41333333333336,274.61,0.03738350466348756,0.1092760330830236,0,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,wallet,IT,EUR
PM_001276,4,0,0,0,0,345.39,86.3475,24.265,0.03734516683774997,0.1483395314409605,4,4,1,0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,wallet,ES,EUR
PM_005514,4,0,0,0,0,194.72000000000003,48.68000000000001,51.394999999999996,0.03734381945259167,0.148376433510471,1,4,1,0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,debit_card,GB,EUR
PM_006787,8,0,0,0,0,809.54,101.1925,56.325,0.03725601003050865,0.1330392326758253,6,8,1,3,0.0,0.0,0.0,0.75,1.0,0.125,0.375,debit_card,US,EUR
PM_009303,9,0,0,0,0,946.65,105.18333333333334,95.77,0.03720659284110992,0.1902552219199378,4,9,1,7,0.0,0.0,0.0,0.4444444444444444,1.0,0.1111111111111111,0.7777777777777778,debit_card,US,EUR
PM_000781,8,0,0,0,0,1325.7,165.7125,161.56,0.03720605985596723,0.2950879507287009,5,8,2,0,0.0,0.0,0.0,0.625,1.0,0.25,0.0,debit_card,PT,EUR
PM_000923,8,0,0,0,0,553.2,69.15,68.565,0.03712807441103183,0.1372424155628442,3,8,1,3,0.0,0.0,0.0,0.375,1.0,0.125,0.375,credit_card,FR,EUR
PM_007992,6,1,0,0,0,736.74,122.79,72.33500000000001,0.03712617069616293,0.209109531569212,5,6,0,3,0.16666666666666666,0.0,0.0,0.8333333333333334,1.0,0.0,0.5,credit_card,ES,EUR
PM_001177,3,0,0,0,0,217.85,72.61666666666666,40.28,0.03709096774916517,0.1104458260725044,3,3,1,3,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,wallet,ES,EUR
PM_001909,4,0,0,0,0,270.73,67.6825,64.35,0.037044693762839975,0.1410403847165391,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,credit_card,PT,EUR
PM_007045,13,0,0,0,0,1661.5800000000002,127.81384615384617,36.95,0.037033027744643614,0.2322827956031199,6,12,1,0,0.0,0.0,0.0,0.46153846153846156,0.9230769230769231,0.07692307692307693,0.0,debit_card,PT,EUR
PM_010031,9,0,0,0,0,920.59,102.28777777777778,94.34,0.03687513765145692,0.1250440239750624,2,7,1,4,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.4444444444444444,credit_card,ES,EUR
PM_004877,5,0,0,0,0,226.22,45.244,27.77,0.0368502965006763,0.1001626372086706,3,5,2,1,0.0,0.0,0.0,0.6,1.0,0.4,0.2,credit_card,PT,EUR
PM_011331,4,0,0,0,0,334.12,83.53,87.96,0.03683528831291105,0.1452517979977854,0,4,1,1,0.0,0.0,0.0,0.0,1.0,0.25,0.25,bank_transfer,IT,EUR
PM_011984,11,0,0,0,0,1697.58,154.32545454545453,136.89,0.03672045448472697,0.135339284249894,8,11,2,3,0.0,0.0,0.0,0.7272727272727273,1.0,0.18181818181818182,0.2727272727272727,credit_card,FR,EUR
PM_007557,5,0,0,0,0,1477.33,295.466,105.77,0.03666345588027712,0.1506071311406787,1,5,1,0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,wallet,IT,EUR
PM_004850,9,0,0,0,0,2732.71,303.63444444444445,109.3,0.03666089662103386,0.1817610161348169,4,9,1,4,0.0,0.0,0.0,0.4444444444444444,1.0,0.1111111111111111,0.4444444444444444,credit_card,US,EUR
PM_009640,6,0,0,0,0,940.3100000000001,156.71833333333333,128.125,0.03662979027644662,0.1546384113451895,2,6,0,6,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,bank_transfer,US,EUR
PM_010883,6,0,0,0,0,400.52,66.75333333333333,56.945,0.03661023226649935,0.1241715536775186,1,6,0,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,debit_card,GB,EUR
PM_007469,10,0,0,0,0,1496.91,149.691,151.15499999999997,0.03656329914433055,0.2870720307411574,3,6,1,1,0.0,0.0,0.0,0.3,0.6,0.1,0.1,wallet,ES,EUR
PM_011690,4,0,0,0,0,965.43,241.3575,237.415,0.03647929213897998,0.0945076438037065,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,wallet,ES,EUR
PM_010973,16,0,0,0,0,2008.05,125.503125,75.805,0.036444233786504125,0.4563238603252265,4,15,4,2,0.0,0.0,0.0,0.25,0.9375,0.25,0.125,credit_card,FR,EUR
PM_011252,7,0,0,0,0,276.02,39.43142857142857,17.84,0.0363268219022499,0.2060679570488222,3,7,1,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.0,credit_card,US,EUR
PM_001001,8,0,0,0,0,557.73,69.71625,37.879999999999995,0.03627301258850574,0.1662902095745649,5,6,2,0,0.0,0.0,0.0,0.625,0.75,0.25,0.0,debit_card,DE,EUR
PM_001128,4,0,0,0,0,306.14,76.535,64.045,0.036269046118085374,0.0741238799690507,3,4,0,0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,credit_card,US,EUR
PM_007016,10,0,0,0,0,441.06,44.106,29.8,0.036230298753383884,0.1602930976848219,0,4,0,4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,debit_card,ES,EUR
PM_004238,15,0,0,0,0,2294.73,152.982,100.38,0.03622514150550901,0.2112357054268144,5,15,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,credit_card,US,EUR
PM_010024,7,0,0,0,0,349.79,49.970000000000006,63.31,0.03611960854061088,0.2403205096868629,4,6,1,2,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,debit_card,IT,EUR
PM_003670,11,0,0,0,0,969.35,88.12272727272727,61.35,0.03610746738512521,0.1732711322528428,7,7,1,2,0.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.09090909090909091,0.18181818181818182,credit_card,FR,EUR
PM_009356,17,0,0,0,0,1652.45,97.20294117647059,65.04,0.036102707929445955,0.3026615667120665,5,15,3,2,0.0,0.0,0.0,0.29411764705882354,0.8823529411764706,0.17647058823529413,0.11764705882352941,credit_card,FR,EUR
PM_008997,6,0,0,0,0,158.56,26.426666666666666,26.855,0.036000391626359284,0.2038311696375464,3,6,0,3,0.0,0.0,0.0,0.5,1.0,0.0,0.5,wallet,IT,EUR
PM_002099,5,0,0,0,0,434.11,86.822,73.66,0.03586997481315532,0.1508774532875045,2,3,1,0,0.0,0.0,0.0,0.4,0.6,0.2,0.0,wallet,ES,EUR
PM_007690,4,0,0,0,0,308.59000000000003,77.14750000000001,88.36,0.03586452747484253,0.1011928800897023,1,2,1,0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,wallet,ES,EUR
PM_004025,9,0,0,0,0,1707.06,189.67333333333332,180.01,0.03585479917202668,0.2143209646709191,2,9,0,0,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,credit_card,US,EUR
PM_007760,12,0,0,0,0,2312.39,192.69916666666666,151.975,0.03579454363482574,0.1962376606985864,8,12,2,7,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.5833333333333334,debit_card,DE,EUR
PM_002862,4,0,0,0,0,559.8199999999999,139.95499999999998,139.685,0.03577409236221287,0.0769911731944096,3,4,0,1,0.0,0.0,0.0,0.75,1.0,0.0,0.25,debit_card,FR,EUR
PM_006323,3,0,0,0,0,94.99000000000001,31.663333333333338,29.82,0.035764274804298266,0.1062154204807964,1,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,credit_card,ES,EUR
PM_005719,30,1,0,0,0,4419.78,147.326,83.985,0.03574632650016638,0.6821793351864314,18,30,5,0,0.03333333333333333,0.0,0.0,0.6,1.0,0.16666666666666666,0.0,credit_card,US,EUR
PM_003120,3,0,0,0,0,149.36,49.78666666666667,39.09,0.0357118942291966,0.0524386442064626,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,credit_card,US,EUR
PM_010440,5,0,0,0,0,886.9799999999999,177.396,124.8,0.03569388592710744,0.0897444815066702,2,5,2,0,0.0,0.0,0.0,0.4,1.0,0.4,0.0,credit_card,ES,EUR
