device_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,device_type,os_family,browser_family
DEV_002954,15,0,0,0,0,1247.88,83.19200000000001,38.92,0.04544922273093211,0.59919864679977,6,15,2,0,0.0,0.0,0.0,0.4,1.0,0.13333333333333333,0.0,mobile,android,firefox
DEV_006064,12,0,0,0,0,1814.63,151.21916666666667,116.145,0.04531252595613788,0.3266856182077886,4,12,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,tablet,android,chrome
DEV_007414,6,0,0,0,0,1369.45,228.24166666666667,171.875,0.04531095242907312,0.1029688557669927,3,6,2,0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,mobile,ios,safari
DEV_006403,11,0,0,0,0,1886.6,171.5090909090909,132.17,0.04527910023115175,0.4686143802807511,7,11,2,0,0.0,0.0,0.0,0.6363636363636364,1.0,0.18181818181818182,0.0,mobile,ios,safari
DEV_003019,16,0,0,0,0,1848.19,115.511875,84.89,0.045158966022669486,0.6295906847128528,7,13,4,0,0.0,0.0,0.0,0.4375,0.8125,0.25,0.0,mobile,ios,chrome
DEV_005936,10,0,0,0,0,1698.49,169.849,170.77499999999998,0.04513059824044351,0.2843331800225782,5,10,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,mobile,macos,chrome
DEV_003687,7,0,0,0,0,600.54,85.79142857142857,49.89,0.04489432246999373,0.180093346471412,2,7,1,0,0.0,0.0,0.0,0.2857142857142857,1.0,0.14285714285714285,0.0,mobile,ios,firefox
DEV_001722,12,0,0,0,0,903.52,75.29333333333334,78.555,0.044827036422320304,0.2768186919259364,1,5,2,0,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,mobile,windows,firefox
DEV_004253,7,0,0,0,0,692.87,98.98142857142857,79.92,0.04476399931843224,0.2335921424143121,3,7,0,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,mobile,macos,firefox
DEV_005062,5,0,0,0,0,311.54999999999995,62.30999999999999,67.19,0.044752053508577784,0.2166664307361811,3,4,1,0,0.0,0.0,0.0,0.6,0.8,0.2,0.0,mobile,android,chrome
DEV_006994,4,0,0,0,0,426.41,106.6025,109.51,0.044747074306425876,0.1627328503788504,1,4,0,0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,mobile,windows,chrome
DEV_001556,18,0,0,0,1,1017.16,56.50888888888889,34.614999999999995,0.04470137621877976,0.738538488824759,4,18,3,0,0.0,0.0,0.0,0.2222222222222222,1.0,0.16666666666666666,0.0,mobile,android,safari
DEV_004906,7,0,0,0,0,2169.66,309.95142857142855,288.53,0.04469776419482981,0.170227155229352,4,7,0,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.0,mobile,ios,safari
DEV_006384,17,0,0,0,0,1423.11,83.71235294117646,75.23,0.04469073861502178,0.5872754869638398,12,17,3,0,0.0,0.0,0.0,0.7058823529411765,1.0,0.17647058823529413,0.0,mobile,ios,chrome
DEV_002729,18,0,0,0,0,1778.49,98.805,60.894999999999996,0.04468918796074746,0.5664300389770821,10,18,1,0,0.0,0.0,0.0,0.5555555555555556,1.0,0.05555555555555555,0.0,mobile,android,safari
DEV_005831,13,0,0,0,0,2768.93,212.99461538461537,119.06,0.044628285895340916,0.314014723895544,10,11,0,0,0.0,0.0,0.0,0.7692307692307693,0.8461538461538461,0.0,0.0,desktop,macos,firefox
DEV_002251,15,0,0,0,0,1950.5900000000001,130.03933333333333,87.5,0.04455912886819421,0.4495269979326002,6,8,2,0,0.0,0.0,0.0,0.4,0.5333333333333333,0.13333333333333333,0.0,mobile,android,firefox
DEV_005016,20,0,0,0,0,1618.87,80.9435,50.849999999999994,0.04455398328677088,0.3719149902137613,13,19,2,20,0.0,0.0,0.0,0.65,0.95,0.1,1.0,mobile,linux,edge
DEV_007273,28,1,0,0,1,3142.87,112.24535714285715,62.394999999999996,0.044532359682297906,0.8212972365923936,11,24,4,0,0.03571428571428571,0.0,0.0,0.39285714285714285,0.8571428571428571,0.14285714285714285,0.0,mobile,windows,chrome
DEV_004240,12,0,0,0,0,1539.61,128.30083333333332,64.97999999999999,0.044482021234346115,0.1646962050127963,5,12,2,12,0.0,0.0,0.0,0.4166666666666667,1.0,0.16666666666666666,1.0,mobile,windows,chrome
DEV_005605,3,0,0,0,0,787.26,262.42,98.38,0.04443175582268224,0.1065252622852059,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,desktop,ios,firefox
DEV_001028,7,0,0,0,0,795.3199999999999,113.61714285714285,46.41,0.04425694933866518,0.2788486313579765,3,7,1,7,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,1.0,mobile,android,firefox
DEV_000447,4,0,0,0,0,650.07,162.5175,90.21000000000001,0.04424043485887695,0.1672339358920806,4,4,1,0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,mobile,macos,edge
DEV_001893,7,0,0,0,0,913.74,130.53428571428572,73.41,0.044140056245616184,0.2810438227590623,3,7,2,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.2857142857142857,0.0,mobile,ios,chrome
DEV_000754,5,0,0,0,0,873.85,174.77,70.05,0.04411074638957118,0.107659347362128,1,3,0,0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,mobile,android,chrome
DEV_001053,3,0,0,0,0,193.3,64.43333333333334,8.77,0.04410674230146184,0.1319540241344752,0,1,0,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,mobile,android,chrome
DEV_006419,6,0,0,0,0,487.15999999999997,81.19333333333333,74.8,0.044062117130072485,0.1897826669721578,4,5,2,0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.0,mobile,windows,chrome
DEV_007169,7,0,0,0,0,1289.77,184.25285714285715,130.94,0.04405835289220979,0.2111262035790451,3,6,1,0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,desktop,ios,chrome
DEV_000633,4,0,0,0,0,146.63,36.6575,25.745,0.043984413231606845,0.1728398111761356,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,mobile,windows,safari
DEV_000828,13,0,0,0,0,827.89,63.683846153846154,63.25,0.043937013668087936,0.3313190802958638,12,13,1,0,0.0,0.0,0.0,0.9230769230769231,1.0,0.07692307692307693,0.0,mobile,android,firefox
DEV_007473,7,0,0,0,0,565.36,80.76571428571428,21.51,0.0438554199344461,0.2506384182617293,1,2,0,7,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,1.0,mobile,android,chrome
DEV_000440,21,0,0,0,1,1591.1399999999999,75.76857142857142,48.14,0.04382106857658003,0.7935161920344244,10,21,4,21,0.0,0.0,0.0,0.47619047619047616,1.0,0.19047619047619047,1.0,mobile,macos,chrome
DEV_002938,11,0,0,0,0,790.2099999999999,71.83727272727272,20.24,0.04381480614798693,0.3182183011535305,6,11,2,11,0.0,0.0,0.0,0.5454545454545454,1.0,0.18181818181818182,1.0,mobile,android,firefox
DEV_007084,10,0,0,0,0,755.06,75.506,39.144999999999996,0.0438014221239095,0.408640681161547,3,10,1,0,0.0,0.0,0.0,0.3,1.0,0.1,0.0,mobile,macos,chrome
DEV_001243,3,0,0,0,0,184.98,61.66,50.76,0.04374799229915024,0.1302961328174198,1,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,desktop,windows,edge
DEV_007942,22,0,0,0,0,4509.23,204.96499999999997,122.96,0.043670807516136716,0.3003573414945509,6,22,3,0,0.0,0.0,0.0,0.2727272727272727,1.0,0.13636363636363635,0.0,mobile,windows,chrome
DEV_004071,22,0,0,0,0,2020.1699999999998,91.82590909090908,50.1,0.043626401499565155,0.558614460090356,11,21,1,0,0.0,0.0,0.0,0.5,0.9545454545454546,0.045454545454545456,0.0,mobile,ios,chrome
DEV_002094,20,0,0,0,0,1576.02,78.801,40.72,0.04358552088897307,0.6554059851812559,15,19,3,0,0.0,0.0,0.0,0.75,0.95,0.15,0.0,desktop,macos,safari
DEV_001259,17,0,0,0,0,1191.81,70.1064705882353,49.59,0.04350551088311987,0.3720317270171042,7,14,3,0,0.0,0.0,0.0,0.4117647058823529,0.8235294117647058,0.17647058823529413,0.0,desktop,ios,safari
DEV_002294,8,0,0,0,0,673.21,84.15125,58.41,0.04347511088216342,0.3056853001371895,2,8,1,8,0.0,0.0,0.0,0.25,1.0,0.125,1.0,desktop,windows,chrome
DEV_005727,13,0,0,0,0,1012.74,77.90307692307692,53.29,0.0434585764135516,0.5442942838600471,10,11,2,0,0.0,0.0,0.0,0.7692307692307693,0.8461538461538461,0.15384615384615385,0.0,desktop,linux,chrome
DEV_004078,5,0,0,0,0,1101.56,220.31199999999998,145.25,0.04344687997331636,0.1825332926465309,1,2,0,0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,desktop,android,safari
DEV_001236,12,0,0,0,0,359.9,29.991666666666664,17.33,0.04341251324272675,0.4566418363913677,4,12,2,12,0.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,1.0,mobile,windows,chrome
DEV_007205,3,0,0,0,0,444.75,148.25,104.25,0.04337492174482873,0.1142958624103283,2,3,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,mobile,windows,chrome
DEV_003653,12,0,0,0,0,1409.95,117.49583333333334,90.805,0.04336427457680822,0.4429449031968178,7,12,0,0,0.0,0.0,0.0,0.5833333333333334,1.0,0.0,0.0,desktop,ios,chrome
DEV_000487,7,0,0,0,0,959.91,137.13,104.46,0.043343976372242646,0.135521778882831,2,3,0,0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,mobile,android,safari
DEV_003951,16,0,0,0,0,2261.98,141.37375,87.54499999999999,0.04332151644051685,0.6038459638831565,3,9,5,0,0.0,0.0,0.0,0.1875,0.5625,0.3125,0.0,tablet,android,firefox
DEV_006597,5,0,0,0,0,324.54,64.908,77.51,0.04324409207709003,0.1314140199902164,4,5,0,5,0.0,0.0,0.0,0.8,1.0,0.0,1.0,desktop,macos,edge
DEV_001283,15,0,0,0,0,849.37,56.62466666666667,28.89,0.04323128621391951,0.3082263777665062,8,13,4,0,0.0,0.0,0.0,0.5333333333333333,0.8666666666666667,0.26666666666666666,0.0,mobile,android,chrome
DEV_002322,13,0,0,0,0,2243.12,172.5476923076923,143.59,0.043209674581296396,0.5109169181601786,2,11,2,0,0.0,0.0,0.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.0,desktop,linux,safari
DEV_007092,24,0,0,0,1,2890.38,120.4325,62.21,0.043172482709261634,0.7985974431734086,9,24,1,0,0.0,0.0,0.0,0.375,1.0,0.041666666666666664,0.0,mobile,macos,chrome
DEV_002466,6,0,0,0,0,505.55,84.25833333333334,50.81999999999999,0.04314726866902405,0.1581755979463275,0,5,1,6,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,1.0,tablet,windows,safari
DEV_006851,12,0,0,0,0,2229.21,185.7675,103.10000000000001,0.043093680971064995,0.3723568252637089,6,11,0,0,0.0,0.0,0.0,0.5,0.9166666666666666,0.0,0.0,desktop,windows,chrome
DEV_006049,4,0,0,0,0,216.08999999999997,54.022499999999994,29.01,0.043081799847538176,0.1579398003020095,2,4,1,4,0.0,0.0,0.0,0.5,1.0,0.25,1.0,mobile,windows,edge
DEV_007979,9,1,0,0,0,733.44,81.49333333333334,58.77,0.04304225465034419,0.1759126165068297,5,9,0,9,0.1111111111111111,0.0,0.0,0.5555555555555556,1.0,0.0,1.0,desktop,ios,edge
DEV_005015,11,0,0,0,0,1167.8799999999999,106.17090909090908,48.38,0.04300362590155278,0.2136967232278518,5,11,1,0,0.0,0.0,0.0,0.45454545454545453,1.0,0.09090909090909091,0.0,mobile,android,firefox
DEV_001869,22,0,0,0,0,2650.04,120.45636363636363,91.325,0.042911019604791,0.3993147500365705,12,22,5,0,0.0,0.0,0.0,0.5454545454545454,1.0,0.22727272727272727,0.0,desktop,ios,edge
DEV_002703,12,0,0,0,0,1005.7099999999999,83.80916666666666,48.46,0.04288539068291322,0.2881329461349937,5,12,3,0,0.0,0.0,0.0,0.4166666666666667,1.0,0.25,0.0,mobile,android,firefox
DEV_005783,18,0,0,0,0,2148.39,119.35499999999999,71.60499999999999,0.042848620119520925,0.1986031459772008,8,14,3,0,0.0,0.0,0.0,0.4444444444444444,0.7777777777777778,0.16666666666666666,0.0,desktop,windows,edge
DEV_000117,19,0,0,0,0,1034.29,54.43631578947368,34.91,0.0426390834919706,0.4543030469908806,12,18,4,0,0.0,0.0,0.0,0.631578947368421,0.9473684210526315,0.21052631578947367,0.0,mobile,ios,safari
DEV_001308,3,0,0,0,0,740.8299999999999,246.9433333333333,221.24,0.042635159127846205,0.1076233541687874,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,mobile,android,chrome
DEV_002295,3,0,0,0,0,584.5,194.83333333333334,116.31,0.04259564007438726,0.0807370619477607,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,mobile,android,firefox
DEV_001125,6,0,0,0,0,889.51,148.25166666666667,91.55,0.04254093895657062,0.1406188303154475,4,6,2,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,mobile,ios,chrome
DEV_001033,16,0,0,0,0,822.15,51.384375,28.595,0.042529794584095906,0.4713346035615331,7,15,3,16,0.0,0.0,0.0,0.4375,0.9375,0.1875,1.0,mobile,android,firefox
DEV_003620,7,0,0,0,0,764.94,109.27714285714286,52.91,0.04237712494483464,0.1480942011115961,5,7,2,0,0.0,0.0,0.0,0.7142857142857143,1.0,0.2857142857142857,0.0,mobile,android,edge
DEV_003033,6,0,0,0,0,534.44,89.07333333333334,25.12,0.04235023047297806,0.2290037974298235,2,3,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,desktop,macos,chrome
DEV_000187,17,0,0,0,0,2849.59,167.6229411764706,115.65,0.04227553578203896,0.581862141673328,8,11,1,17,0.0,0.0,0.0,0.47058823529411764,0.6470588235294118,0.058823529411764705,1.0,desktop,windows,edge
DEV_003271,6,0,0,0,0,409.58,68.26333333333334,48.825,0.04219116769465253,0.2469167223899471,3,6,0,6,0.0,0.0,0.0,0.5,1.0,0.0,1.0,desktop,linux,chrome
DEV_000391,3,0,0,0,0,166.68,55.56,60.54,0.04216394261509343,0.1053525556995282,1,3,0,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,desktop,macos,chrome
DEV_000089,9,0,0,0,0,536.5699999999999,59.61888888888888,48.94,0.0420687314437923,0.2487151261276105,3,8,2,0,0.0,0.0,0.0,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.0,mobile,macos,chrome
DEV_003003,4,0,0,0,0,731.81,182.9525,93.065,0.04200629203812615,0.1601339061830115,1,3,0,4,0.0,0.0,0.0,0.25,0.75,0.0,1.0,tablet,android,chrome
DEV_000066,7,0,0,0,0,337.01,48.144285714285715,38.85,0.042003019718953385,0.1399696299233458,6,7,2,0,0.0,0.0,0.0,0.8571428571428571,1.0,0.2857142857142857,0.0,desktop,android,safari
DEV_001112,6,0,0,0,0,386.55,64.425,61.879999999999995,0.04192377620160551,0.1654499085280917,0,3,0,6,0.0,0.0,0.0,0.0,0.5,0.0,1.0,desktop,windows,chrome
DEV_002191,3,0,0,0,0,645.0600000000001,215.02,145.65,0.041899074777694834,0.1196775847078773,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,mobile,android,chrome
DEV_000801,11,0,0,0,0,1362.76,123.88727272727273,97.14,0.04189611626745548,0.4279028472820823,6,11,1,0,0.0,0.0,0.0,0.5454545454545454,1.0,0.09090909090909091,0.0,desktop,android,chrome
DEV_005518,5,0,0,0,0,306.06,61.212,44.61,0.04189349737180011,0.2082437180836673,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,mobile,android,edge
DEV_007271,11,0,0,0,0,1160.53,105.50272727272727,35.71,0.04185318878624074,0.2816001785901036,4,10,0,0,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,0.0,0.0,mobile,ios,chrome
DEV_001353,10,0,0,0,0,732.35,73.235,33.99,0.04182202461887312,0.4050667413600936,1,8,1,10,0.0,0.0,0.0,0.1,0.8,0.1,1.0,mobile,ios,edge
DEV_005530,11,0,0,0,0,1277.76,116.16,99.77,0.04174780831956051,0.2062567271271138,8,11,1,11,0.0,0.0,0.0,0.7272727272727273,1.0,0.09090909090909091,1.0,mobile,linux,firefox
DEV_001557,27,0,0,0,0,2982.7599999999998,110.47259259259259,80.7,0.04173937189148703,0.414550245962997,8,25,4,0,0.0,0.0,0.0,0.2962962962962963,0.9259259259259259,0.14814814814814814,0.0,mobile,windows,chrome
DEV_005832,6,0,0,0,0,941.86,156.97666666666666,137.905,0.04171244081429421,0.1868658694028376,5,6,0,0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,mobile,android,chrome
DEV_006160,3,0,0,0,0,575.58,191.86,114.75,0.0416876349081686,0.1023023571384588,2,2,1,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,mobile,ios,edge
DEV_000320,9,0,0,0,0,956.75,106.30555555555556,43.92,0.04166155190060437,0.1540769904747622,6,9,2,9,0.0,0.0,0.0,0.6666666666666666,1.0,0.2222222222222222,1.0,mobile,android,chrome
DEV_004967,12,0,0,0,0,1117.35,93.1125,90.19,0.04155552549752247,0.3531892138029114,6,10,3,12,0.0,0.0,0.0,0.5,0.8333333333333334,0.25,1.0,desktop,android,chrome
DEV_002525,3,0,0,0,0,285.11,95.03666666666668,28.05,0.041551173496014435,0.1226002612038623,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,desktop,windows,chrome
DEV_002057,3,0,0,0,0,1034.22,344.74,425.72,0.041443654300140596,0.1208236335009775,2,3,0,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,mobile,android,chrome
DEV_001002,10,0,0,0,0,789.39,78.939,52.805,0.04130230680829504,0.1910132800894728,5,10,1,0,0.0,0.0,0.0,0.5,1.0,0.1,0.0,mobile,android,edge
DEV_007423,16,0,0,0,0,1388.34,86.77125,64.525,0.04128241682527136,0.1781335325979917,9,16,1,16,0.0,0.0,0.0,0.5625,1.0,0.0625,1.0,mobile,windows,firefox
DEV_004675,5,0,0,0,0,521.82,104.364,60.49,0.04127661553516378,0.0987859981274835,3,5,1,0,0.0,0.0,0.0,0.6,1.0,0.2,0.0,tablet,windows,edge
DEV_007529,12,0,0,0,0,1276.6299999999999,106.38583333333332,64.16499999999999,0.0412760883679741,0.4815830600219393,4,11,1,12,0.0,0.0,0.0,0.3333333333333333,0.9166666666666666,0.08333333333333333,1.0,desktop,linux,chrome
DEV_006099,13,0,0,0,0,652.2900000000001,50.17615384615385,36.64,0.04126813821069169,0.4260663721685133,11,11,1,0,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.07692307692307693,0.0,mobile,android,edge
DEV_000095,12,0,0,0,0,1892.23,157.68583333333333,104.74000000000001,0.04121431005075326,0.1437828460020064,7,12,1,0,0.0,0.0,0.0,0.5833333333333334,1.0,0.08333333333333333,0.0,mobile,android,edge
DEV_005334,4,0,0,0,0,722.54,180.635,153.3,0.04119879156938407,0.1545249815859652,1,1,0,4,0.0,0.0,0.0,0.25,0.25,0.0,1.0,mobile,macos,chrome
DEV_001192,5,0,0,0,0,1222.72,244.544,299.02,0.04111469846168222,0.1082712912637801,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,tablet,macos,safari
DEV_002157,9,0,0,0,0,1193.55,132.61666666666667,113.53,0.041079070851065526,0.3097632174209255,2,7,1,0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.0,mobile,ios,safari
DEV_005529,3,0,0,0,0,379.84000000000003,126.61333333333334,118.55,0.04102679773822267,0.0924288649157566,2,2,0,0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,mobile,android,chrome
DEV_002846,11,0,0,0,0,2842.85,258.4409090909091,243.38,0.04100170965143935,0.4309277337794919,4,10,0,0,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,0.0,0.0,mobile,ios,safari
DEV_006199,15,0,0,0,0,837.2,55.81333333333334,38.03,0.040988572968139854,0.275524689755969,5,10,4,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.0,mobile,macos,firefox
DEV_001708,12,0,0,0,0,860.76,71.73,50.175,0.04095666486651331,0.2569425994099001,8,12,3,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.25,0.0,desktop,windows,chrome
DEV_002981,18,0,0,0,0,2408.22,133.79,89.68,0.040911957990698584,0.6054229068304214,8,13,2,0,0.0,0.0,0.0,0.4444444444444444,0.7222222222222222,0.1111111111111111,0.0,mobile,linux,chrome
DEV_003581,5,0,0,0,0,707.51,141.502,108.79,0.04090521520058274,0.1784007676614598,3,3,0,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,mobile,linux,chrome
DEV_007742,5,0,0,0,0,218.74,43.748000000000005,43.71,0.040895322292208096,0.1723099031857067,3,4,1,5,0.0,0.0,0.0,0.6,0.8,0.2,1.0,mobile,android,firefox
DEV_000053,17,0,0,0,0,1915.04,112.64941176470587,60.38,0.04089139088800148,0.4134517461790441,11,17,5,0,0.0,0.0,0.0,0.6470588235294118,1.0,0.29411764705882354,0.0,desktop,windows,chrome
DEV_002046,7,0,0,0,0,514.88,73.55428571428571,49.26,0.04086753713060052,0.1718859717751436,5,7,0,7,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,1.0,mobile,windows,safari
DEV_004723,6,0,0,0,0,928.9,154.81666666666666,145.365,0.04083062023021928,0.2013804256902087,1,5,1,0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,desktop,ios,chrome
DEV_003864,5,0,0,0,0,901.3299999999999,180.266,142.81,0.0407585196024889,0.1538088702736225,2,3,0,5,0.0,0.0,0.0,0.4,0.6,0.0,1.0,mobile,windows,chrome
DEV_006674,8,0,0,0,0,860.53,107.56625,106.56,0.04074975858066019,0.1413939899006703,4,8,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,mobile,android,firefox
DEV_002804,15,0,0,0,0,1951.34,130.08933333333331,71.42,0.040734465110903506,0.3646439418586555,7,12,3,0,0.0,0.0,0.0,0.4666666666666667,0.8,0.2,0.0,mobile,macos,firefox
DEV_000209,6,0,0,0,0,908.87,151.47833333333332,156.685,0.040635372768378204,0.102755936367294,3,6,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,mobile,macos,chrome
DEV_005918,13,0,0,0,0,1719.67,132.2823076923077,59.96,0.04059254903455148,0.3997872292312082,10,13,2,0,0.0,0.0,0.0,0.7692307692307693,1.0,0.15384615384615385,0.0,desktop,macos,chrome
DEV_005834,20,0,0,0,0,1043.84,52.19199999999999,32.18,0.04044467511044122,0.5203485916131835,10,14,4,0,0.0,0.0,0.0,0.5,0.7,0.2,0.0,mobile,android,chrome
DEV_003502,18,0,0,0,0,3029.42,168.3011111111111,84.985,0.040406477166328475,0.6092718233449591,12,16,3,0,0.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.16666666666666666,0.0,mobile,android,safari
DEV_002109,22,0,0,0,0,1941.47,88.24863636363636,57.739999999999995,0.04033141991959267,0.3400896489659901,6,15,5,0,0.0,0.0,0.0,0.2727272727272727,0.6818181818181818,0.22727272727272727,0.0,mobile,windows,chrome
DEV_005375,20,0,0,0,0,2804.47,140.2235,109.82499999999999,0.040241077005119204,0.674919953445624,15,20,5,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,mobile,android,chrome
DEV_006018,5,0,0,0,0,939.81,187.962,74.84,0.04023869362650687,0.1955557523165687,3,5,1,0,0.0,0.0,0.0,0.6,1.0,0.2,0.0,mobile,linux,edge
DEV_003746,8,0,0,0,0,1165.01,145.62625,109.295,0.040136303087718275,0.1896427011840249,3,8,0,8,0.0,0.0,0.0,0.375,1.0,0.0,1.0,tablet,android,firefox
DEV_001898,14,0,0,0,0,2213.44,158.10285714285715,87.875,0.040105788471181514,0.2886613213349631,9,10,1,0,0.0,0.0,0.0,0.6428571428571429,0.7142857142857143,0.07142857142857142,0.0,mobile,android,edge
DEV_005585,3,0,0,0,0,313.09999999999997,104.36666666666666,84.02,0.04008869441847387,0.075046587334862,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,mobile,android,chrome
DEV_002500,8,0,0,0,0,266.36,33.295,20.265,0.04008618499574492,0.29925690256515,5,8,2,0,0.0,0.0,0.0,0.625,1.0,0.25,0.0,desktop,macos,edge
DEV_004468,3,0,0,0,0,164.26999999999998,54.75666666666666,45.26,0.0400555516175737,0.1196303448459379,1,2,0,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,desktop,ios,safari
DEV_007934,3,0,0,0,0,212.05,70.68333333333334,60.72,0.04002845100288837,0.0919616725683837,1,1,0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,desktop,android,firefox
DEV_002009,7,0,0,0,0,1780.05,254.29285714285714,301.14,0.03993290645465142,0.1111003157234554,3,7,2,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.2857142857142857,0.0,desktop,ios,chrome
DEV_001445,8,0,0,0,0,875.23,109.40375,63.254999999999995,0.03985289651154241,0.2827221769229507,7,8,2,0,0.0,0.0,0.0,0.875,1.0,0.25,0.0,desktop,android,edge
DEV_003631,8,0,0,0,0,2560.99,320.12375,272.5,0.03978884266389634,0.1992473665975453,6,8,0,0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,mobile,macos,safari
DEV_002519,3,0,0,0,0,101.2,33.733333333333334,29.46,0.039773458896888665,0.1188478020803182,1,3,1,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,mobile,android,edge
DEV_002669,8,0,0,0,0,615.21,76.90125,37.585,0.03977264552178548,0.1186394398311171,3,7,2,0,0.0,0.0,0.0,0.375,0.875,0.25,0.0,mobile,android,chrome
DEV_004205,12,0,0,0,0,451.47,37.6225,26.365000000000002,0.039762242601223206,0.1714595284408388,11,12,2,0,0.0,0.0,0.0,0.9166666666666666,1.0,0.16666666666666666,0.0,mobile,windows,firefox
DEV_006396,3,0,0,0,0,395.78999999999996,131.92999999999998,101.63,0.039761480360055564,0.047926875534538,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,mobile,macos,chrome
DEV_006204,14,0,0,0,0,872.06,62.29,52.56,0.039757798926966834,0.4953257848162766,9,14,3,0,0.0,0.0,0.0,0.6428571428571429,1.0,0.21428571428571427,0.0,mobile,android,chrome
DEV_003944,16,0,0,0,0,955.78,59.73625,44.375,0.039756362052090946,0.2911145852885559,3,9,1,16,0.0,0.0,0.0,0.1875,0.5625,0.0625,1.0,mobile,windows,chrome
DEV_002696,15,0,0,0,0,1837.45,122.49666666666667,69.86,0.03974463309007081,0.4303710564646026,10,14,1,0,0.0,0.0,0.0,0.6666666666666666,0.9333333333333333,0.06666666666666667,0.0,mobile,android,chrome
DEV_002283,10,0,0,0,0,614.52,61.452,43.22,0.0397011521615186,0.3416013561961102,4,10,1,0,0.0,0.0,0.0,0.4,1.0,0.1,0.0,mobile,android,chrome
