merchant_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,merchant_category,merchant_country,merchant_risk_level
MERCH_000494,59,1,1,1,0,4551.2300000000005,77.13949152542374,52.4,0.05710902739046147,0.9514288027715192,25,49,11,17,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.423728813559322,0.8305084745762712,0.1864406779661017,0.288135593220339,digital_services,ES,low
MERCH_000115,43,0,0,0,0,4984.5,115.9186046511628,95.87,0.05682360428393475,0.5517386122233762,12,32,5,8,0.0,0.0,0.0,0.27906976744186046,0.7441860465116279,0.11627906976744186,0.18604651162790697,marketplace,ES,medium
MERCH_000414,23,0,0,0,1,3537.9,153.8217391304348,85.77,0.05670559079519438,0.8609301539309627,10,20,2,4,0.0,0.0,0.0,0.43478260869565216,0.8695652173913043,0.08695652173913043,0.17391304347826086,gaming,ES,high
MERCH_000529,54,0,0,0,1,4865.9,90.10925925925925,69.53999999999999,0.05666875606804011,0.866570579744318,32,48,7,10,0.0,0.0,0.0,0.5925925925925926,0.8888888888888888,0.12962962962962962,0.18518518518518517,marketplace,FR,high
MERCH_000720,66,1,0,0,0,6239.42,94.53666666666666,61.349999999999994,0.05665958333760414,0.6890878983528173,24,58,7,19,0.015151515151515152,0.0,0.0,0.36363636363636365,0.8787878787878788,0.10606060606060606,0.2878787878787879,marketplace,ES,medium
MERCH_000010,48,0,1,1,0,5189.68,108.11833333333334,74.445,0.05640639374024143,0.9407504137633664,20,42,11,9,0.0,0.020833333333333332,0.020833333333333332,0.4166666666666667,0.875,0.22916666666666666,0.1875,electronics,ES,low
MERCH_001175,34,0,1,1,0,2389.13,70.2685294117647,52.5,0.05594993555342231,0.9150304091484196,21,33,6,9,0.0,0.029411764705882353,0.029411764705882353,0.6176470588235294,0.9705882352941176,0.17647058823529413,0.2647058823529412,digital_services,FR,high
MERCH_000043,44,0,0,0,2,11170.54,253.87590909090912,204.73,0.05581527020951545,0.8618292780429851,28,42,7,6,0.0,0.0,0.0,0.6363636363636364,0.9545454545454546,0.1590909090909091,0.13636363636363635,electronics,FR,low
MERCH_000144,50,0,0,0,0,9623.81,192.47619999999998,150.125,0.05532674910329148,0.6392437831720645,20,42,5,10,0.0,0.0,0.0,0.4,0.84,0.1,0.2,electronics,ES,low
MERCH_000490,28,0,1,1,0,1843.17,65.8275,45.47,0.054614448146965845,0.9050776353783292,11,23,7,5,0.0,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.8214285714285714,0.25,0.17857142857142858,gaming,ES,low
MERCH_000207,30,0,0,0,0,6742.43,224.74766666666667,160.86,0.054593873795277977,0.3072676020555583,16,27,2,7,0.0,0.0,0.0,0.5333333333333333,0.9,0.06666666666666667,0.23333333333333334,travel,DE,medium
MERCH_000301,50,2,0,0,2,4607.25,92.145,57.81,0.05453177287445392,0.8924890462991562,11,39,7,11,0.04,0.0,0.0,0.22,0.78,0.14,0.22,electronics,ES,high
MERCH_000234,44,0,0,0,1,4566.05,103.77386363636364,89.56,0.05450937395020355,0.7765897231900475,26,42,4,13,0.0,0.0,0.0,0.5909090909090909,0.9545454545454546,0.09090909090909091,0.29545454545454547,marketplace,PT,medium
MERCH_000779,43,0,0,0,1,3804.47,88.4760465116279,64.69,0.05381973600167826,0.7573984828413766,26,39,2,14,0.0,0.0,0.0,0.6046511627906976,0.9069767441860465,0.046511627906976744,0.32558139534883723,marketplace,DE,medium
MERCH_000508,19,0,0,0,1,1760.77,92.67210526315789,73.3,0.053420994098397075,0.8586598990601237,13,19,3,2,0.0,0.0,0.0,0.6842105263157895,1.0,0.15789473684210525,0.10526315789473684,gaming,PT,high
MERCH_000971,26,0,0,0,0,2060.84,79.26307692307692,62.114999999999995,0.052980487603705856,0.6576513312891462,17,24,5,4,0.0,0.0,0.0,0.6538461538461539,0.9230769230769231,0.19230769230769232,0.15384615384615385,gaming,PT,high
MERCH_000120,32,0,0,0,1,2323.13,72.5978125,50.93,0.052739900756706655,0.8222357931223239,8,29,6,9,0.0,0.0,0.0,0.25,0.90625,0.1875,0.28125,gaming,ES,high
MERCH_000608,47,0,0,0,1,5031.08,107.04425531914893,70.36,0.05270825847596545,0.8942200914513537,17,38,5,10,0.0,0.0,0.0,0.3617021276595745,0.8085106382978723,0.10638297872340426,0.2127659574468085,marketplace,ES,medium
MERCH_000230,27,0,0,0,0,1736.48,64.31407407407407,50.45,0.05247098812168297,0.3888471074841041,15,26,6,7,0.0,0.0,0.0,0.5555555555555556,0.9629629629629629,0.2222222222222222,0.25925925925925924,digital_services,IT,medium
MERCH_001090,51,0,1,1,0,4940.27,96.86803921568628,55.98,0.05156750630712649,0.9345201458476644,17,39,6,12,0.0,0.0196078431372549,0.0196078431372549,0.3333333333333333,0.7647058823529411,0.11764705882352941,0.23529411764705882,electronics,ES,medium
MERCH_000215,50,1,1,1,0,4772.93,95.4586,81.805,0.05135121431863329,0.9946530247002872,18,39,9,7,0.02,0.02,0.02,0.36,0.78,0.18,0.14,digital_services,ES,medium
MERCH_000540,49,0,0,0,1,12495.71,255.01448979591834,234.81,0.051262961098973624,0.712259070126424,18,45,4,9,0.0,0.0,0.0,0.3673469387755102,0.9183673469387755,0.08163265306122448,0.1836734693877551,electronics,ES,low
MERCH_001046,35,1,1,1,0,2475.38,70.72514285714286,52.34,0.05102709123069199,0.9716965899478828,21,34,5,8,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.6,0.9714285714285714,0.14285714285714285,0.22857142857142856,digital_services,FR,low
MERCH_000617,26,0,0,0,0,1866.27,71.77961538461538,62.855000000000004,0.05095097870999798,0.5999955725333712,17,25,4,5,0.0,0.0,0.0,0.6538461538461539,0.9615384615384616,0.15384615384615385,0.19230769230769232,gaming,FR,high
MERCH_000703,48,0,0,0,0,11458.210000000001,238.71270833333335,205.25,0.050808075504198795,0.5835231170328337,21,45,5,10,0.0,0.0,0.0,0.4375,0.9375,0.10416666666666667,0.20833333333333334,electronics,FR,medium
MERCH_000439,38,0,0,0,0,2741.46,72.14368421052632,52.69,0.05076736344357208,0.5580134257147916,22,37,11,11,0.0,0.0,0.0,0.5789473684210527,0.9736842105263158,0.2894736842105263,0.2894736842105263,digital_services,PT,medium
MERCH_000053,34,0,0,0,0,2691.88,79.17294117647059,62.925,0.05067490541271768,0.6343866403802813,9,26,9,14,0.0,0.0,0.0,0.2647058823529412,0.7647058823529411,0.2647058823529412,0.4117647058823529,gaming,ES,high
MERCH_000033,40,0,0,0,0,3594.38,89.8595,67.50999999999999,0.04928746639341759,0.662831749652979,20,38,6,8,0.0,0.0,0.0,0.5,0.95,0.15,0.2,marketplace,ES,medium
MERCH_000233,32,0,0,0,1,1572.26,49.133125,34.519999999999996,0.04917112792122337,0.830473685331569,20,31,3,6,0.0,0.0,0.0,0.625,0.96875,0.09375,0.1875,digital_services,FR,high
MERCH_000545,41,0,0,0,0,2992.83,72.99585365853659,50.93,0.04861863905573724,0.4930866132981872,15,34,6,7,0.0,0.0,0.0,0.36585365853658536,0.8292682926829268,0.14634146341463414,0.17073170731707318,digital_services,ES,low
MERCH_000982,40,0,0,0,0,2191.17,54.779250000000005,39.61,0.04850391955945264,0.5282725947341201,24,39,5,9,0.0,0.0,0.0,0.6,0.975,0.125,0.225,digital_services,PT,medium
MERCH_000658,34,0,0,0,0,1418.59,41.72323529411764,34.47,0.04829703169460449,0.6279135557991056,20,33,5,7,0.0,0.0,0.0,0.5882352941176471,0.9705882352941176,0.14705882352941177,0.20588235294117646,digital_services,FR,high
MERCH_000775,49,0,0,0,1,2963.67,60.483061224489795,42.28,0.047498389367894134,0.8911092353982368,34,49,8,11,0.0,0.0,0.0,0.6938775510204082,1.0,0.16326530612244897,0.22448979591836735,digital_services,DE,high
MERCH_000340,32,0,0,0,0,2330.13,72.8165625,54.96,0.047437115117289444,0.6804042234726124,15,32,7,8,0.0,0.0,0.0,0.46875,1.0,0.21875,0.25,gaming,IT,high
MERCH_000950,31,0,0,0,1,2162.13,69.74612903225807,60.36,0.046853727472762584,0.8352909966493468,19,30,5,6,0.0,0.0,0.0,0.6129032258064516,0.967741935483871,0.16129032258064516,0.1935483870967742,digital_services,IT,low
MERCH_000031,29,0,0,0,0,1165.33,40.183793103448274,34.16,0.046503560412564086,0.5559689765712703,19,28,7,12,0.0,0.0,0.0,0.6551724137931034,0.9655172413793104,0.2413793103448276,0.41379310344827586,gaming,FR,medium
MERCH_000114,20,0,0,0,1,1416.76,70.838,46.69,0.046377018215410126,0.7176126095597586,16,20,4,4,0.0,0.0,0.0,0.8,1.0,0.2,0.2,gaming,FR,medium
MERCH_000357,44,0,0,0,1,2612.67,59.37886363636364,42.545,0.04589270049063094,0.7181303622714603,21,42,9,6,0.0,0.0,0.0,0.4772727272727273,0.9545454545454546,0.20454545454545456,0.13636363636363635,digital_services,ES,medium
MERCH_001171,61,0,0,0,0,8567.58,140.452131147541,122.4,0.045800760706418246,0.5612870260180006,25,51,6,12,0.0,0.0,0.0,0.4098360655737705,0.8360655737704918,0.09836065573770492,0.19672131147540983,marketplace,ES,low
MERCH_001095,62,0,0,0,0,6242.72,100.68903225806451,73.19,0.04568015336889132,0.6770875429434721,16,53,10,14,0.0,0.0,0.0,0.25806451612903225,0.8548387096774194,0.16129032258064516,0.22580645161290322,marketplace,ES,low
MERCH_000041,32,0,0,0,0,2349.23,73.4134375,57.42,0.04542484962362937,0.2647118380321204,19,30,3,14,0.0,0.0,0.0,0.59375,0.9375,0.09375,0.4375,gaming,FR,low
MERCH_000739,60,2,0,0,2,4148.81,69.14683333333333,32.765,0.045362294016248826,0.8961014631239568,18,47,8,11,0.03333333333333333,0.0,0.0,0.3,0.7833333333333333,0.13333333333333333,0.18333333333333332,marketplace,ES,low
MERCH_000688,20,0,0,0,1,985.67,49.2835,34.515,0.045096894273477156,0.7243028660103578,13,20,8,2,0.0,0.0,0.0,0.65,1.0,0.4,0.1,gaming,PT,medium
MERCH_001063,42,0,0,0,1,3066.65,73.01547619047619,60.81,0.04470259090758447,0.779137007515307,26,38,6,6,0.0,0.0,0.0,0.6190476190476191,0.9047619047619048,0.14285714285714285,0.14285714285714285,marketplace,PT,low
MERCH_000685,47,1,1,1,0,2908.13,61.87510638297873,47.48,0.044483157474745766,0.978546175991266,27,45,9,12,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.574468085106383,0.9574468085106383,0.19148936170212766,0.2553191489361702,digital_services,ES,high
MERCH_000659,40,0,1,1,0,4359.35,108.98375000000001,72.51,0.04430737655601195,0.9194523346928848,24,39,5,10,0.0,0.025,0.025,0.6,0.975,0.125,0.25,electronics,DE,low
MERCH_000027,46,0,0,0,0,2771.2200000000003,60.243913043478265,28.525,0.04417599638227783,0.4591612713649544,11,35,12,14,0.0,0.0,0.0,0.2391304347826087,0.7608695652173914,0.2608695652173913,0.30434782608695654,digital_services,ES,high
MERCH_000714,28,0,0,0,0,2714.43,96.94392857142857,93.155,0.04394656876772903,0.3198310693763825,16,26,7,8,0.0,0.0,0.0,0.5714285714285714,0.9285714285714286,0.25,0.2857142857142857,gaming,FR,medium
MERCH_000629,32,0,0,0,0,2128.78,66.524375,54.405,0.04387526571545473,0.6884906726169597,14,31,7,5,0.0,0.0,0.0,0.4375,0.96875,0.21875,0.15625,digital_services,PT,low
MERCH_000238,32,0,0,0,1,1922.01,60.0628125,54.865,0.04387438666793482,0.8331101215912292,15,28,8,4,0.0,0.0,0.0,0.46875,0.875,0.25,0.125,gaming,ES,high
MERCH_000781,43,0,0,0,0,9623.89,223.8113953488372,200.16,0.043138985291714324,0.3391888853509681,22,43,7,10,0.0,0.0,0.0,0.5116279069767442,1.0,0.16279069767441862,0.23255813953488372,electronics,FR,low
MERCH_000336,33,0,1,1,0,2484.85,75.29848484848485,64.78,0.04301603185974321,0.9069058637910498,17,32,2,5,0.0,0.030303030303030304,0.030303030303030304,0.5151515151515151,0.9696969696969697,0.06060606060606061,0.15151515151515152,marketplace,IT,high
MERCH_000100,54,1,0,0,1,3389.29,62.76462962962963,46.019999999999996,0.042928359681238176,0.7437269555641343,15,42,8,14,0.018518518518518517,0.0,0.0,0.2777777777777778,0.7777777777777778,0.14814814814814814,0.25925925925925924,digital_services,ES,medium
MERCH_000583,48,0,0,0,1,3127.88,65.16416666666667,54.980000000000004,0.0427821665047236,0.7173685185534888,15,41,10,8,0.0,0.0,0.0,0.3125,0.8541666666666666,0.20833333333333334,0.16666666666666666,digital_services,ES,medium
MERCH_001133,49,1,0,0,0,3488.39,71.19163265306122,57.57,0.04273435636080568,0.5516007970904534,29,49,7,17,0.02040816326530612,0.0,0.0,0.5918367346938775,1.0,0.14285714285714285,0.3469387755102041,electronics,IT,medium
MERCH_000726,29,0,0,0,0,3259.94,112.41172413793103,75.7,0.04260718550721987,0.3423719705932687,8,25,7,6,0.0,0.0,0.0,0.27586206896551724,0.8620689655172413,0.2413793103448276,0.20689655172413793,gaming,ES,medium
MERCH_000423,33,0,0,0,1,2761.13,83.67060606060606,76.61,0.04257705448991342,0.8157974637177757,16,27,7,6,0.0,0.0,0.0,0.48484848484848486,0.8181818181818182,0.21212121212121213,0.18181818181818182,digital_services,ES,high
MERCH_000580,64,0,0,0,0,4625.43,72.27234375,43.03,0.04193228310741178,0.5507306524029627,20,52,10,21,0.0,0.0,0.0,0.3125,0.8125,0.15625,0.328125,marketplace,ES,medium
MERCH_000228,43,0,0,0,0,2650.85,61.64767441860465,42.71,0.04179641115766925,0.4352000868390134,24,42,9,9,0.0,0.0,0.0,0.5581395348837209,0.9767441860465116,0.20930232558139536,0.20930232558139536,digital_services,FR,low
MERCH_000893,45,0,0,0,0,3274.13,72.75844444444445,58.84,0.04155137979904047,0.4389542343331868,14,36,7,6,0.0,0.0,0.0,0.3111111111111111,0.8,0.15555555555555556,0.13333333333333333,digital_services,ES,medium
MERCH_000192,42,1,0,0,1,2132.32,50.76952380952381,31.565,0.04120609387103118,0.7800617924457072,17,38,7,10,0.023809523809523808,0.0,0.0,0.40476190476190477,0.9047619047619048,0.16666666666666666,0.23809523809523808,digital_services,ES,medium
MERCH_000373,54,0,0,0,0,9016.56,166.97333333333333,140.14499999999998,0.041097457847783236,0.3590180711773688,23,44,5,9,0.0,0.0,0.0,0.42592592592592593,0.8148148148148148,0.09259259259259259,0.16666666666666666,marketplace,ES,medium
MERCH_000789,59,0,0,0,1,4799.03,81.33949152542372,54.64,0.04095983469563101,0.8750376341079197,22,49,4,13,0.0,0.0,0.0,0.3728813559322034,0.8305084745762712,0.06779661016949153,0.22033898305084745,marketplace,ES,medium
MERCH_000764,46,1,1,1,0,2987.65,64.94891304347826,38.685,0.04091334320147678,0.994900323584322,25,43,9,14,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.5434782608695652,0.9347826086956522,0.1956521739130435,0.30434782608695654,digital_services,FR,low
MERCH_000014,22,0,0,0,0,1702.01,77.3640909090909,62.86,0.04069787133218277,0.5550031913060661,17,21,6,3,0.0,0.0,0.0,0.7727272727272727,0.9545454545454546,0.2727272727272727,0.13636363636363635,gaming,DE,medium
MERCH_000355,27,0,0,0,0,10431.35,386.3462962962963,334.61,0.04021829183956054,0.195023076343232,16,26,4,7,0.0,0.0,0.0,0.5925925925925926,0.9629629629629629,0.14814814814814814,0.25925925925925924,travel,DE,low
MERCH_000889,41,0,0,0,0,3081.8900000000003,75.16804878048781,64.06,0.03982866854505753,0.6215166299957928,13,34,7,12,0.0,0.0,0.0,0.3170731707317073,0.8292682926829268,0.17073170731707318,0.2926829268292683,digital_services,ES,high
MERCH_000554,49,0,0,0,0,3317.04,67.69469387755102,53.32,0.03960703129291419,0.3878896977684072,12,35,8,11,0.0,0.0,0.0,0.24489795918367346,0.7142857142857143,0.16326530612244897,0.22448979591836735,digital_services,ES,medium
MERCH_001200,49,1,1,1,0,3513.92,71.71265306122449,48.13,0.039213814105234036,0.9936096791321244,28,46,7,16,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.5714285714285714,0.9387755102040817,0.14285714285714285,0.32653061224489793,digital_services,PT,low
MERCH_000383,48,0,0,0,0,2289.65,47.70104166666667,32.85,0.039051722867760076,0.5806688646878012,20,42,8,14,0.0,0.0,0.0,0.4166666666666667,0.875,0.16666666666666666,0.2916666666666667,digital_services,ES,medium
MERCH_000476,17,0,0,0,0,1514.89,89.11117647058825,60.36,0.03863979623316366,0.2198784380107627,14,17,0,4,0.0,0.0,0.0,0.8235294117647058,1.0,0.0,0.23529411764705882,gaming,DE,medium
MERCH_001034,33,0,0,0,0,3200.4900000000002,96.98454545454547,83.34,0.03843531010090904,0.5009196276990349,20,32,3,8,0.0,0.0,0.0,0.6060606060606061,0.9696969696969697,0.09090909090909091,0.24242424242424243,gaming,FR,high
MERCH_001030,45,1,1,1,0,2181.95,48.48777777777777,36.31,0.03801935858248169,0.9461767076526952,19,40,7,6,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.4222222222222222,0.8888888888888888,0.15555555555555556,0.13333333333333333,digital_services,ES,high
MERCH_001153,45,1,1,1,0,1835.71,40.79355555555556,26.22,0.03774616186506742,0.901165200084776,12,34,7,13,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.26666666666666666,0.7555555555555555,0.15555555555555556,0.28888888888888886,marketplace,ES,medium
MERCH_000704,27,0,0,0,1,1659.67,61.46925925925926,44.26,0.03751489504344942,0.8329575467011426,15,26,7,5,0.0,0.0,0.0,0.5555555555555556,0.9629629629629629,0.25925925925925924,0.18518518518518517,gaming,FR,high
MERCH_000645,28,0,0,0,0,8468.06,302.43071428571426,233.25,0.037147077706035536,0.1732711322528428,10,25,1,3,0.0,0.0,0.0,0.35714285714285715,0.8928571428571429,0.03571428571428571,0.10714285714285714,travel,ES,medium
MERCH_000465,24,0,0,0,0,1744.85,72.70208333333333,56.74,0.03711170852003943,0.3831508898099712,16,24,4,3,0.0,0.0,0.0,0.6666666666666666,1.0,0.16666666666666666,0.125,gaming,FR,low
MERCH_000960,44,1,1,1,0,2989.92,67.95272727272727,44.155,0.036559112956753556,0.997836108647706,15,35,3,12,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.3409090909090909,0.7954545454545454,0.06818181818181818,0.2727272727272727,digital_services,ES,high
MERCH_000499,19,0,0,0,0,1243.33,65.43842105263157,37.99,0.03644437677858775,0.4249522360559513,12,16,3,6,0.0,0.0,0.0,0.631578947368421,0.8421052631578947,0.15789473684210525,0.3157894736842105,gaming,FR,high
MERCH_000797,30,0,0,0,0,1878.51,62.617,51.59,0.03640560406439761,0.3084381078528613,20,28,4,5,0.0,0.0,0.0,0.6666666666666666,0.9333333333333333,0.13333333333333333,0.16666666666666666,digital_services,FR,medium
MERCH_000457,47,0,0,0,0,3030.7,64.48297872340426,55.73,0.03607715617948724,0.590292147252277,30,46,7,13,0.0,0.0,0.0,0.6382978723404256,0.9787234042553191,0.14893617021276595,0.2765957446808511,digital_services,DE,low
MERCH_000524,34,0,0,0,0,1927.63,56.695,36.835,0.0358735001181818,0.6335519994303473,19,32,4,9,0.0,0.0,0.0,0.5588235294117647,0.9411764705882353,0.11764705882352941,0.2647058823529412,digital_services,IT,medium
MERCH_000578,32,0,0,0,0,1225.08,38.28375,26.89,0.0357183734975008,0.6417697197946226,24,32,7,8,0.0,0.0,0.0,0.75,1.0,0.21875,0.25,digital_services,PT,low
MERCH_000035,48,0,0,0,0,3646.72,75.97333333333333,54.010000000000005,0.03537213668013412,0.5996474659735115,20,40,8,17,0.0,0.0,0.0,0.4166666666666667,0.8333333333333334,0.16666666666666666,0.3541666666666667,digital_services,ES,medium
MERCH_000585,27,0,0,0,0,2320.79,85.95518518518519,68.58,0.03485282275606808,0.3799358145056571,21,27,6,10,0.0,0.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.37037037037037035,gaming,DE,low
MERCH_001022,45,0,0,0,0,2957.17,65.7148888888889,52.73,0.03437119764529003,0.4808205424195211,17,39,4,15,0.0,0.0,0.0,0.37777777777777777,0.8666666666666667,0.08888888888888889,0.3333333333333333,digital_services,ES,medium
MERCH_000378,36,0,0,0,1,2054.36,57.06555555555556,48.555,0.034273608148452046,0.8006668802565095,11,25,6,11,0.0,0.0,0.0,0.3055555555555556,0.6944444444444444,0.16666666666666666,0.3055555555555556,gaming,ES,high
MERCH_000188,32,0,0,0,0,2644.87,82.6521875,70.9,0.03420215034018803,0.1795841759614714,19,30,0,5,0.0,0.0,0.0,0.59375,0.9375,0.0,0.15625,digital_services,FR,medium
MERCH_000822,39,0,0,0,1,2375.87,60.91974358974359,41.93,0.03407524005577772,0.7087772223879941,22,39,8,9,0.0,0.0,0.0,0.5641025641025641,1.0,0.20512820512820512,0.23076923076923078,marketplace,DE,medium
MERCH_000799,23,0,0,0,0,2008.5,87.32608695652173,64.25,0.03387272989481661,0.2747493793337981,11,19,4,7,0.0,0.0,0.0,0.4782608695652174,0.8260869565217391,0.17391304347826086,0.30434782608695654,gaming,DE,medium
MERCH_000999,25,0,0,0,0,2062.02,82.4808,63.02,0.03386603637321055,0.3763472209176421,5,22,2,5,0.0,0.0,0.0,0.2,0.88,0.08,0.2,gaming,ES,high
MERCH_000896,33,0,0,0,0,1222.47,37.04454545454546,30.18,0.03380203685562622,0.6438267856025044,19,33,10,8,0.0,0.0,0.0,0.5757575757575758,1.0,0.30303030303030304,0.24242424242424243,gaming,FR,medium
MERCH_000113,42,1,0,0,1,2517.68,59.944761904761904,53.745000000000005,0.03317633046536108,0.7014468922891238,9,31,3,9,0.023809523809523808,0.0,0.0,0.21428571428571427,0.7380952380952381,0.07142857142857142,0.21428571428571427,digital_services,ES,medium
MERCH_000840,48,0,0,0,0,4009.84,83.53833333333334,65.455,0.032494460041651525,0.4953257848162766,21,37,7,5,0.0,0.0,0.0,0.4375,0.7708333333333334,0.14583333333333334,0.10416666666666667,marketplace,ES,low
MERCH_001065,45,0,0,0,0,1952.8500000000001,43.39666666666667,38.03,0.03246339819845324,0.3501554214038274,14,33,8,14,0.0,0.0,0.0,0.3111111111111111,0.7333333333333333,0.17777777777777778,0.3111111111111111,digital_services,ES,high
MERCH_000700,29,1,0,0,0,1785.85,61.58103448275862,46.79,0.032259028273810136,0.2918238720975487,18,28,6,5,0.034482758620689655,0.0,0.0,0.6206896551724138,0.9655172413793104,0.20689655172413793,0.1724137931034483,digital_services,DE,high
MERCH_000837,37,0,0,0,0,2110.91,57.05162162162162,43.07,0.03225472873375252,0.4364107050676134,22,35,10,8,0.0,0.0,0.0,0.5945945945945946,0.9459459459459459,0.2702702702702703,0.21621621621621623,digital_services,PT,low
MERCH_000687,47,0,0,0,0,3073.83,65.40063829787233,47.04,0.03136196732856089,0.3662072435811439,12,40,11,8,0.0,0.0,0.0,0.2553191489361702,0.851063829787234,0.23404255319148937,0.1702127659574468,digital_services,ES,medium
MERCH_000806,26,0,0,0,0,1510.66,58.1023076923077,50.485,0.031214796026138768,0.5581086896375712,12,25,7,6,0.0,0.0,0.0,0.46153846153846156,0.9615384615384616,0.2692307692307692,0.23076923076923078,gaming,IT,high
MERCH_000470,12,0,0,0,0,567.2,47.26666666666667,35.46,0.031192742271460443,0.1456762124327171,7,11,1,3,0.0,0.0,0.0,0.5833333333333334,0.9166666666666666,0.08333333333333333,0.25,gaming,FR,high
MERCH_000039,55,0,0,0,1,3637.28,66.13236363636364,42.2,0.031145576493569326,0.816053622182947,23,39,7,11,0.0,0.0,0.0,0.41818181818181815,0.7090909090909091,0.12727272727272726,0.2,marketplace,ES,low
MERCH_000956,30,0,0,0,0,1798.33,59.94433333333333,54.57,0.03099971076241287,0.6597728319835721,19,29,5,7,0.0,0.0,0.0,0.6333333333333333,0.9666666666666667,0.16666666666666666,0.23333333333333334,gaming,PT,high
MERCH_001170,53,1,0,0,1,2739.37,51.68622641509434,29.92,0.030907670959524642,0.8636407191015139,25,45,5,11,0.018867924528301886,0.0,0.0,0.4716981132075472,0.8490566037735849,0.09433962264150944,0.20754716981132076,marketplace,ES,low
MERCH_001013,40,0,0,0,0,3210.97,80.27425,65.91499999999999,0.030902744537789545,0.5127810614336598,13,29,3,9,0.0,0.0,0.0,0.325,0.725,0.075,0.225,gaming,ES,medium
MERCH_000493,35,0,0,0,0,2855.4700000000003,81.58485714285715,59.22,0.030533790592256027,0.3284700532651471,10,31,6,6,0.0,0.0,0.0,0.2857142857142857,0.8857142857142857,0.17142857142857143,0.17142857142857143,gaming,ES,medium
MERCH_001024,19,0,0,0,0,1047.7,55.142105263157895,35.28,0.03021234566029125,0.3539269296145034,11,17,6,3,0.0,0.0,0.0,0.5789473684210527,0.8947368421052632,0.3157894736842105,0.15789473684210525,gaming,DE,high
MERCH_000621,40,0,0,0,0,1908.36,47.708999999999996,22.995,0.0300543464447544,0.5023320529461376,18,36,6,12,0.0,0.0,0.0,0.45,0.9,0.15,0.3,digital_services,ES,low
MERCH_000052,36,0,0,0,0,3891.06,108.085,82.03,0.028611584563524986,0.1963086933259555,21,36,3,10,0.0,0.0,0.0,0.5833333333333334,1.0,0.08333333333333333,0.2777777777777778,marketplace,IT,low
MERCH_001027,38,0,0,0,0,2676.5499999999997,70.43552631578946,46.480000000000004,0.028362832693243176,0.4925728012564307,17,33,8,10,0.0,0.0,0.0,0.4473684210526316,0.868421052631579,0.21052631578947367,0.2631578947368421,gaming,ES,medium
MERCH_000342,24,0,0,0,0,1238.64,51.61000000000001,33.32,0.028102343503795747,0.3477896244886638,17,23,5,9,0.0,0.0,0.0,0.7083333333333334,0.9583333333333334,0.20833333333333334,0.375,gaming,FR,medium
MERCH_000812,15,0,0,0,0,1158.2,77.21333333333334,62.16,0.0279751607240832,0.1645253092840561,5,14,5,4,0.0,0.0,0.0,0.3333333333333333,0.9333333333333333,0.3333333333333333,0.26666666666666666,gaming,IT,high
MERCH_000662,20,0,0,0,0,746.46,37.323,25.225,0.02779553227710415,0.1659576938738187,10,20,7,4,0.0,0.0,0.0,0.5,1.0,0.35,0.2,gaming,PT,high
MERCH_000544,38,0,0,0,0,2882.59,75.85763157894738,60.275000000000006,0.02729088149197357,0.5660974072274916,30,36,3,10,0.0,0.0,0.0,0.7894736842105263,0.9473684210526315,0.07894736842105263,0.2631578947368421,digital_services,FR,low
MERCH_001199,29,0,0,0,0,2180.93,75.20448275862068,63.39,0.0267396615363334,0.3767082632505704,11,23,2,8,0.0,0.0,0.0,0.3793103448275862,0.7931034482758621,0.06896551724137931,0.27586206896551724,gaming,ES,medium
MERCH_000139,51,1,0,0,0,3128.31,61.33941176470588,33.9,0.026555969227745415,0.6153354010760933,14,42,8,8,0.0196078431372549,0.0,0.0,0.27450980392156865,0.8235294117647058,0.1568627450980392,0.1568627450980392,digital_services,ES,medium
MERCH_000011,14,0,0,0,0,1196.27,85.44785714285715,65.25,0.02630067950718931,0.2953508790891104,9,13,1,1,0.0,0.0,0.0,0.6428571428571429,0.9285714285714286,0.07142857142857142,0.07142857142857142,gaming,DE,medium
MERCH_000092,28,0,0,0,0,2148.7,76.73928571428571,55.565,0.025987257102430168,0.3045051128917702,10,23,3,9,0.0,0.0,0.0,0.35714285714285715,0.8214285714285714,0.10714285714285714,0.32142857142857145,gaming,ES,medium
MERCH_000181,39,0,0,0,0,1787.12,45.82358974358974,38.77,0.025883998675001747,0.2740624887789878,13,32,8,6,0.0,0.0,0.0,0.3333333333333333,0.8205128205128205,0.20512820512820512,0.15384615384615385,digital_services,ES,medium
