transaction_id,transaction_ts,transaction_date,fraud_label,fraud_type,fraud_score,risk_bucket,alert_flag,prediction_outcome,review_rank,review_percentile,amount,channel,payment_type,merchant_category,merchant_risk_level,customer_segment,transaction_country,ip_country,currency,is_cross_border,issuer_country_mismatch,ip_country_mismatch,geo_mismatch_any_flag,card_present_flag,shared_or_low_trust_device_flag,customer_txn_count_prev_1h,customer_txn_count_prev_24h,device_txn_count_prev_1h,device_txn_count_prev_24h,payment_method_txn_count_prev_1h,payment_method_txn_count_prev_24h,merchant_fraud_rate_prior,device_fraud_rate_prior,payment_method_fraud_rate_prior,amount_to_customer_expected_ratio,amount_to_merchant_prior_mean_ratio,behavioral_novelty_score,risk_signal_score,customer_id,merchant_id,device_id,payment_method_id,in_top_1pct_review_queue,in_top_3pct_review_queue,in_top_5pct_review_queue,in_top_10pct_review_queue,alert_rank
TXN_000089497,2026-03-11 04:04:30,2026-03-11,0,none,0.9507949678205564,high,1,false_positive,274,0.0060888888888888885,244.47,mobile,credit_card,travel,high,digital_native,PT,IT,EUR,1,1,1,1,0,1,0,1,0,4,0,0,0.0504812834224598,0.007719298245614,0.0563934426229508,6.350937514326319,1.1363614602567735,2,6,CUST_000992,MERCH_000709,DEV_006090,PM_007504,1,1,1,1,274
TXN_000067235,2026-03-14 00:09:36,2026-03-14,1,account_takeover,0.9503695152383624,high,1,true_positive,275,0.006111111111111111,612.71,web,credit_card,electronics,medium,affluent,FR,IT,EUR,1,1,1,1,0,0,0,1,0,1,0,1,0.0277586206896551,0.0632558139534883,0.0141935483870967,2.17037455402036,2.855951931795496,2,3,CUST_000353,MERCH_000164,DEV_006102,PM_008445,1,1,1,1,275
TXN_000262106,2026-03-20 06:29:14,2026-03-20,1,stolen_card,0.9501636587990702,high,1,true_positive,276,0.0061333333333333335,185.15,web,credit_card,marketplace,medium,digital_native,IT,IT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0269456066945606,0.0144,0.017560975609756,3.1619762772211644,1.8425639853477724,1,3,CUST_009713,MERCH_000528,DEV_000192,PM_003158,1,1,1,1,276
TXN_000175558,2026-03-24 23:43:31,2026-03-24,0,none,0.9501270948435304,high,1,false_positive,277,0.006155555555555556,290.72,web,credit_card,electronics,high,sme,ES,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1579434447300771,0.013090909090909,0.0062857142857142,3.458939241711174,1.1547376289121436,2,4,CUST_001085,MERCH_000396,DEV_004454,PM_008369,1,1,1,1,277
TXN_000125196,2026-03-22 22:05:03,2026-03-22,0,none,0.949966564789122,high,1,false_positive,278,0.006177777777777778,111.71,mobile,wallet,digital_services,high,digital_native,DE,IT,EUR,0,1,1,1,0,1,0,1,0,1,0,1,0.24719723183391,0.0087999999999999,0.0058666666666666,1.802261522328144,1.067769448423165,1,6,CUST_007527,MERCH_000289,DEV_003363,PM_009340,1,1,1,1,278
TXN_000063578,2026-03-21 02:00:57,2026-03-21,1,account_takeover,0.9496517836665408,high,1,true_positive,279,0.0062,249.21,mobile,credit_card,travel,high,affluent,ES,IT,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0207633587786259,0.007719298245614,0.0411428571428571,4.460893967652715,1.0716069941715238,2,6,CUST_004511,MERCH_000955,DEV_006773,PM_003163,1,1,1,1,279
TXN_000088259,2026-03-08 06:30:02,2026-03-08,0,none,0.9496282752317656,high,1,false_positive,280,0.006222222222222222,494.48,web,credit_card,electronics,low,sme,ES,FR,EUR,1,1,1,1,0,1,0,1,0,1,0,1,0.0338961038961038,0.0141176470588235,0.0053012048192771,6.958719776979574,2.4681920753160416,2,4,CUST_008978,MERCH_000280,DEV_004169,PM_002118,1,1,1,1,280
TXN_000204045,2026-03-22 02:10:46,2026-03-22,1,stolen_card,0.9495924526104051,high,1,true_positive,281,0.006244444444444445,950.0,web,credit_card,electronics,high,digital_native,IT,US,EUR,0,1,1,1,0,0,0,0,0,1,0,0,0.0316595744680851,0.0273015873015873,0.0167441860465116,19.00598688586905,2.794290808992678,2,4,CUST_004651,MERCH_000570,DEV_004577,PM_010435,1,1,1,1,281
TXN_000265944,2026-03-17 11:52:49,2026-03-17,1,stolen_card,0.9490727339370012,high,1,true_positive,282,0.006266666666666667,823.26,mobile,credit_card,travel,high,sme,DE,GB,EUR,0,0,1,1,0,0,0,1,0,0,0,0,0.0612987012987013,0.0211764705882352,0.036,5.225916081662415,3.646419402468543,3,6,CUST_006342,MERCH_000994,DEV_003529,PM_003857,1,1,1,1,282
TXN_000188143,2026-03-18 03:40:49,2026-03-18,1,merchant_collusion,0.9488500618840146,high,1,true_positive,283,0.006288888888888889,423.68,web,credit_card,marketplace,medium,sme,ES,IT,EUR,1,1,1,1,1,0,0,0,0,0,0,1,0.1644712990936555,0.0064705882352941,0.0062857142857142,5.171482579908751,2.574627765369034,2,3,CUST_007905,MERCH_000819,DEV_001868,PM_009505,1,1,1,1,283
TXN_000262379,2026-03-26 01:22:14,2026-03-26,0,none,0.948690431128286,high,1,false_positive,284,0.006311111111111111,599.6,web,credit_card,electronics,high,mass,ES,PT,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.156734693877551,0.0099999999999999,0.0146666666666666,5.966899888237366,2.382528262796421,2,5,CUST_000359,MERCH_000396,DEV_001101,PM_010544,1,1,1,1,284
TXN_000182004,2026-03-21 07:51:05,2026-03-21,1,stolen_card,0.9483833009551674,high,1,true_positive,285,0.006333333333333333,950.0,mobile,credit_card,electronics,low,digital_native,DE,ES,EUR,1,1,1,1,0,1,0,1,0,1,0,1,0.0159712230215827,0.0608219178082191,0.0597802197802197,24.559375902918237,3.720296257618752,1,5,CUST_003529,MERCH_001041,DEV_001113,PM_006109,1,1,1,1,285
TXN_000102596,2026-03-18 00:48:09,2026-03-18,0,none,0.9483563798641736,high,1,false_positive,286,0.006355555555555555,192.93,web,credit_card,marketplace,high,sme,DE,FR,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.035893536121673,0.0569230769230769,0.0717647058823529,1.96341289664136,1.5078235934143585,1,5,CUST_007399,MERCH_000533,DEV_007063,PM_011903,1,1,1,1,286
TXN_000150268,2026-03-20 06:28:40,2026-03-20,0,none,0.9482140298469208,high,1,false_positive,287,0.006377777777777777,92.81,web,debit_card,marketplace,high,digital_native,DE,ES,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.2677844311377245,0.0141935483870967,0.0099999999999999,2.358457003455987,0.6372758970949857,2,4,CUST_005023,MERCH_000487,DEV_007615,PM_004555,1,1,1,1,287
TXN_000273870,2026-03-12 04:12:59,2026-03-12,0,none,0.9481720002648928,high,1,false_positive,288,0.0064,47.43,mobile,credit_card,travel,high,digital_native,DE,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0305617977528089,0.0428070175438596,0.0364179104477611,1.907162117413312,0.3240778260059185,2,4,CUST_008558,MERCH_000323,DEV_007666,PM_007517,1,1,1,1,288
TXN_000064737,2026-03-10 23:02:38,2026-03-10,0,none,0.9473714803890558,high,1,false_positive,289,0.006422222222222222,143.25,web,credit_card,digital_services,high,sme,DE,ES,EUR,1,1,0,1,0,0,0,3,0,2,0,1,0.2497744360902255,0.0389189189189189,0.0163636363636363,1.6901906995265696,1.3787505854099984,2,2,CUST_008544,MERCH_000289,DEV_006322,PM_011090,1,1,1,1,289
TXN_000128909,2026-03-25 22:14:31,2026-03-25,0,none,0.9471503549735466,high,1,false_positive,290,0.0064444444444444445,632.35,web,credit_card,travel,medium,sme,ES,DE,EUR,0,0,1,1,0,0,0,1,0,1,0,1,0.0312592592592592,0.0151578947368421,0.016,8.763984624427257,2.937134408398379,2,4,CUST_001131,MERCH_001039,DEV_000394,PM_004653,1,1,1,1,290
TXN_000235373,2026-03-22 23:13:07,2026-03-22,0,none,0.9471320559611726,high,1,false_positive,291,0.006466666666666667,70.71,web,debit_card,electronics,medium,digital_native,FR,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0091385767790262,0.0351219512195121,0.0197260273972602,1.599328415338576,0.3862792705680231,2,3,CUST_003430,MERCH_000079,DEV_003558,PM_009579,1,1,1,1,291
TXN_000277932,2026-03-11 05:07:49,2026-03-11,0,none,0.9468522917143376,high,1,false_positive,292,0.006488888888888889,75.7,web,credit_card,electronics,low,mass,IT,PT,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0179757085020242,0.0093617021276595,0.0066666666666666,2.014892102128679,0.4310292714825471,2,4,CUST_002160,MERCH_000466,DEV_003720,PM_007492,1,1,1,1,292
TXN_000172544,2026-03-21 04:18:03,2026-03-21,1,merchant_collusion,0.9465072574483232,high,1,true_positive,293,0.006511111111111111,23.71,mobile,credit_card,marketplace,medium,digital_native,ES,US,EUR,1,1,1,1,1,0,0,2,0,2,0,2,0.1717919075144508,0.0133333333333333,0.0156521739130434,2.5352865697177074,0.1429607708953705,1,3,CUST_006008,MERCH_000819,DEV_000077,PM_001170,1,1,1,1,293
TXN_000094386,2026-03-16 02:41:19,2026-03-16,0,none,0.94642730081445,high,1,false_positive,294,0.006533333333333334,154.41,web,bank_transfer,marketplace,high,sme,DE,US,EUR,1,1,1,1,0,1,0,1,1,4,0,1,0.2653416149068323,0.0536666666666666,0.0419512195121951,3.175169102948649,1.0561834602644318,2,5,CUST_007396,MERCH_000487,DEV_005747,PM_003300,1,1,1,1,294
TXN_000139060,2026-03-13 01:07:52,2026-03-13,0,none,0.9462232407259248,high,1,false_positive,295,0.006555555555555556,430.24,mobile,credit_card,electronics,low,digital_native,FR,FR,EUR,1,1,1,1,0,1,0,2,0,1,0,2,0.0135433070866141,0.0411428571428571,0.0329729729729729,10.804203368876529,2.1335602888342176,1,4,CUST_004238,MERCH_000986,DEV_001831,PM_009870,1,1,1,1,295
TXN_000084233,2026-03-20 22:29:45,2026-03-20,1,stolen_card,0.9461767076526952,high,1,true_positive,296,0.006577777777777778,167.45,web,credit_card,digital_services,high,affluent,ES,ES,EUR,1,1,1,1,0,0,0,0,0,1,1,1,0.0495940959409594,0.0315596330275229,0.0325333333333333,1.907053552331508,3.3556256896086456,2,3,CUST_007676,MERCH_001030,DEV_006716,PM_006933,1,1,1,1,296
TXN_000042483,2026-03-10 06:20:31,2026-03-10,0,none,0.9460565101606324,high,1,false_positive,297,0.0066,217.81,mobile,credit_card,electronics,medium,mass,FR,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.013596837944664,0.0460377358490566,0.0062857142857142,5.2304736747313445,1.0060093270941262,3,4,CUST_003917,MERCH_001080,DEV_004000,PM_000640,1,1,1,1,297
TXN_000184579,2026-03-19 23:55:37,2026-03-19,1,stolen_card,0.9458755173096116,high,1,true_positive,298,0.006622222222222222,109.87,mobile,debit_card,electronics,medium,mass,FR,ES,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0233333333333333,0.1399999999999999,0.0254166666666666,3.646191340420016,0.5565243818950392,2,3,CUST_001132,MERCH_001023,DEV_004737,PM_004639,1,1,1,1,298
TXN_000102491,2026-03-20 21:48:42,2026-03-20,1,stolen_card,0.9455353780525988,high,1,true_positive,299,0.006644444444444444,96.02,mobile,debit_card,marketplace,medium,mass,IT,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0382417582417582,0.0208695652173913,0.0411428571428571,2.514599973811706,1.1376803890760847,3,1,CUST_000932,MERCH_000555,DEV_004990,PM_010356,1,1,1,1,299
TXN_000165745,2026-03-18 01:00:56,2026-03-18,0,none,0.9452359063831454,high,1,false_positive,300,0.006666666666666667,137.83,web,credit_card,marketplace,high,digital_native,FR,FR,EUR,1,1,1,1,0,1,0,1,0,0,0,1,0.0336254980079681,0.0208695652173913,0.0056410256410256,2.2208695592550947,1.5515957853780633,1,6,CUST_004278,MERCH_000264,DEV_007156,PM_006545,1,1,1,1,300
TXN_000208191,2026-03-11 01:29:57,2026-03-11,0,none,0.945090064775435,high,1,false_positive,301,0.006688888888888889,69.08,web,credit_card,electronics,medium,mass,FR,ES,EUR,1,1,1,1,0,1,0,0,1,3,0,0,0.0306172839506172,0.0032592592592592,0.0248275862068965,3.384240968425045,0.3440422672766063,2,6,CUST_009828,MERCH_000954,DEV_000636,PM_010324,1,1,1,1,301
TXN_000138914,2026-03-20 02:56:35,2026-03-20,0,none,0.9448482826460118,high,1,false_positive,302,0.006711111111111111,208.63,mobile,credit_card,electronics,medium,mass,ES,ES,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0180898876404494,0.0351219512195121,0.0358823529411764,2.208467209644076,0.8459688795471185,2,5,CUST_003282,MERCH_000253,DEV_000022,PM_000414,1,1,1,1,302
TXN_000129148,2026-03-15 01:23:41,2026-03-15,0,none,0.9448474417735776,high,1,false_positive,303,0.006733333333333333,1025.0,mobile,wallet,marketplace,low,affluent,IT,DE,EUR,1,1,1,1,0,0,0,1,0,1,0,0,0.0223868312757201,0.0047826086956521,0.0141176470588235,5.492173476538761,5.861521161867224,1,4,CUST_002232,MERCH_001009,DEV_004489,PM_003422,1,1,1,1,303
TXN_000273930,2026-03-15 01:08:56,2026-03-15,1,merchant_collusion,0.9446258411485066,high,1,true_positive,304,0.0067555555555555554,221.54,web,credit_card,marketplace,medium,digital_native,IT,DE,EUR,1,1,0,1,0,1,0,1,0,1,0,1,0.1918730158730158,0.0313043478260869,0.0528571428571428,5.98909952835426,1.176222750232799,2,6,CUST_007796,MERCH_000500,DEV_005608,PM_005683,1,1,1,1,304
TXN_000287545,2026-03-15 22:32:20,2026-03-15,1,merchant_collusion,0.9444517750195344,high,1,true_positive,305,0.0067777777777777775,215.09,web,credit_card,marketplace,high,affluent,DE,ES,EUR,1,0,0,1,0,0,0,0,0,2,0,0,0.2638749999999999,0.0026993865030674,0.020281690140845,1.6518659637509536,1.4701412795585498,1,2,CUST_004098,MERCH_000487,DEV_001649,PM_008407,1,1,1,1,305
TXN_000067031,2026-03-19 00:24:33,2026-03-19,0,none,0.9442442228673412,high,1,false_positive,306,0.0068,139.65,mobile,credit_card,travel,high,sme,ES,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0147008547008547,0.026875,0.016,1.6386908502301345,0.5288882447039235,1,6,CUST_006020,MERCH_000389,DEV_007557,PM_008937,1,1,1,1,306
TXN_000154068,2026-03-10 23:47:57,2026-03-10,0,none,0.9439699496440564,high,1,false_positive,307,0.006822222222222223,71.99,web,credit_card,electronics,medium,affluent,ES,US,EUR,0,1,1,1,0,1,0,0,0,1,0,0,0.0138317757009345,0.0112820512820512,0.0411428571428571,2.099708333333333,0.2512386864856504,2,2,CUST_001917,MERCH_000265,DEV_007022,PM_010370,1,1,1,1,307
TXN_000109977,2026-03-08 22:36:11,2026-03-08,0,none,0.9435208827935598,high,1,false_positive,308,0.006844444444444445,162.4,web,credit_card,travel,medium,digital_native,ES,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0159259259259259,0.0093617021276595,0.0062857142857142,2.7946431282835134,0.4330993700884896,2,1,CUST_003676,MERCH_000380,DEV_005222,PM_010711,1,1,1,1,308
TXN_000278483,2026-03-25 22:23:14,2026-03-25,0,none,0.9433849847952092,high,1,false_positive,309,0.006866666666666667,99.44,web,debit_card,marketplace,medium,sme,ES,PT,EUR,0,1,1,1,0,1,1,5,1,5,0,2,0.18,0.0314893617021276,0.0409523809523809,2.0732136436839563,0.5906064138025681,1,2,CUST_004357,MERCH_000819,DEV_003225,PM_011883,1,1,1,1,309
TXN_000079594,2026-03-26 01:21:54,2026-03-26,0,none,0.942933317636578,high,1,false_positive,310,0.006888888888888889,129.66,web,bank_transfer,marketplace,medium,sme,FR,PT,EUR,1,1,1,1,0,1,0,1,0,1,0,0,0.0355102040816326,0.0183458646616541,0.0053012048192771,5.582162327227582,1.0421475135105485,2,5,CUST_007756,MERCH_000630,DEV_000136,PM_005291,1,1,1,1,310
TXN_000189834,2026-03-12 20:21:15,2026-03-12,0,none,0.9426819536568036,high,1,false_positive,311,0.006911111111111111,103.69,mobile,wallet,marketplace,medium,digital_native,IT,US,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.188516129032258,0.0109090909090909,0.02,1.5178319537966092,0.9635372690938836,1,1,CUST_009835,MERCH_000660,DEV_003961,PM_006279,1,1,1,1,311
TXN_000192163,2026-03-13 03:42:13,2026-03-13,0,none,0.9424796163739564,high,1,false_positive,312,0.006933333333333333,103.32,web,credit_card,marketplace,medium,sme,PT,GB,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.0391701244813278,0.0032592592592592,0.0161589403973509,3.386524478914202,1.1676212021419776,2,4,CUST_005328,MERCH_000074,DEV_002045,PM_006887,1,1,1,1,312
TXN_000127403,2026-03-09 02:33:57,2026-03-09,0,none,0.942235641020204,high,1,false_positive,313,0.006955555555555556,204.38,web,credit_card,travel,medium,digital_native,ES,ES,EUR,1,1,1,1,0,1,0,1,0,1,0,0,0.0157798165137614,0.0122222222222222,0.0093617021276595,11.99661625578344,0.5470916923050301,2,4,CUST_003798,MERCH_000380,DEV_007968,PM_009285,1,1,1,1,313
TXN_000296185,2026-03-14 00:09:55,2026-03-14,0,none,0.9418149756224692,high,1,false_positive,314,0.006977777777777778,198.4,mobile,credit_card,travel,high,digital_native,PT,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0237433155080213,0.0192,0.0306382978723404,2.261351912954785,0.9675417609524036,1,4,CUST_001409,MERCH_000260,DEV_006085,PM_005403,1,1,1,1,314
TXN_000026513,2026-03-11 02:09:15,2026-03-11,0,none,0.9416893193759835,high,1,false_positive,315,0.007,239.16,web,credit_card,electronics,medium,sme,ES,US,EUR,1,1,1,1,0,1,0,0,0,0,0,1,0.0074390243902439,0.0431067961165048,0.0324528301886792,2.64685662501888,1.5409229687877524,2,4,CUST_009632,MERCH_000943,DEV_000436,PM_003906,1,1,1,1,315
TXN_000279034,2026-03-23 22:58:49,2026-03-23,0,none,0.9414768263495782,high,1,false_positive,316,0.007022222222222222,233.01,mobile,bank_transfer,digital_services,high,sme,FR,US,EUR,1,0,1,1,0,0,0,0,0,1,0,0,0.2054849498327759,0.0187012987012987,0.0075862068965517,1.1040106321611027,2.458245984209093,2,4,CUST_008233,MERCH_000324,DEV_001208,PM_005439,1,1,1,1,316
TXN_000071766,2026-03-22 00:37:32,2026-03-22,0,none,0.941405999528236,high,1,false_positive,317,0.007044444444444444,46.6,web,credit_card,electronics,medium,digital_native,IT,GB,EUR,0,1,1,1,0,1,0,0,1,1,0,0,0.0296414342629482,0.0223376623376623,0.0236065573770491,0.4424027299434074,0.2727595448483778,1,5,CUST_002440,MERCH_000989,DEV_005352,PM_010636,1,1,1,1,317
TXN_000124533,2026-03-20 04:51:14,2026-03-20,1,account_takeover,0.941374107392664,high,1,true_positive,318,0.007066666666666666,1200.0,mobile,credit_card,marketplace,low,affluent,PT,DE,EUR,1,1,0,1,1,1,0,0,0,0,0,0,0.0261971830985915,0.1208888888888888,0.0129411764705882,5.753835063341787,8.030426393334746,1,7,CUST_003467,MERCH_001189,DEV_005953,PM_004152,1,1,1,1,318
TXN_000175869,2026-03-23 21:16:45,2026-03-23,0,none,0.9411323533790078,high,1,false_positive,319,0.0070888888888888885,171.15,web,wallet,digital_services,high,digital_native,IT,US,EUR,0,1,1,1,0,0,0,1,0,0,0,2,0.2365562913907284,0.0141935483870967,0.0053012048192771,2.009381704076078,1.964709215562237,1,4,CUST_007975,MERCH_000345,DEV_006072,PM_011685,1,1,1,1,319
TXN_000133459,2026-03-17 18:26:12,2026-03-17,1,stolen_card,0.9410684395614376,high,1,true_positive,320,0.0071111111111111115,634.22,mobile,credit_card,marketplace,low,affluent,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0216733067729083,0.0091666666666666,0.0239215686274509,2.907192346743493,4.548984429944064,1,2,CUST_009813,MERCH_000639,DEV_007932,PM_007971,1,1,1,1,320
TXN_000093251,2026-03-14 00:15:18,2026-03-14,0,none,0.9407504137633664,high,1,false_positive,321,0.0071333333333333335,181.1,web,debit_card,electronics,low,sme,ES,DE,EUR,1,1,1,1,1,1,0,1,0,0,0,1,0.0078205128205128,0.03929203539823,0.0025142857142857,3.1982889085660045,1.6339720037239378,2,5,CUST_002620,MERCH_000010,DEV_005514,PM_005505,1,1,1,1,321
TXN_000112323,2026-03-21 01:30:40,2026-03-21,1,merchant_collusion,0.9407337035586923,high,1,true_positive,322,0.007155555555555556,57.96,web,bank_transfer,digital_services,high,mass,IT,ES,EUR,1,1,0,1,0,1,0,0,0,0,0,0,0.2424755700325732,0.0057142857142857,0.0091666666666666,3.7363154796939377,0.6563647117731986,1,6,CUST_000458,MERCH_000910,DEV_001257,PM_009021,1,1,1,1,322
TXN_000068518,2026-03-22 00:03:22,2026-03-22,0,none,0.9405390234210532,high,1,false_positive,323,0.007177777777777778,103.89,mobile,debit_card,electronics,medium,mass,IT,FR,EUR,1,0,1,1,0,1,0,0,0,1,0,0,0.038810408921933,0.0900787401574803,0.0055,3.4013144333022103,0.728413774771482,2,5,CUST_001810,MERCH_000387,DEV_000986,PM_004104,1,1,1,1,323
TXN_000241181,2026-03-14 01:20:33,2026-03-14,1,merchant_collusion,0.9400594141361048,high,1,true_positive,324,0.0072,272.84,mobile,debit_card,electronics,medium,sme,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1948,0.0065671641791044,0.011578947368421,7.21816659439085,1.1194794035085869,1,5,CUST_001384,MERCH_000988,DEV_005021,PM_004902,1,1,1,1,324
TXN_000007281,2026-03-11 02:55:13,2026-03-11,1,stolen_card,0.9399587961883444,high,1,true_positive,325,0.007222222222222222,179.91,mobile,credit_card,travel,medium,digital_native,DE,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,1,0.0295652173913043,0.011,0.0835643564356435,6.434326653514692,0.4662052528366712,2,3,CUST_007712,MERCH_000250,DEV_004840,PM_009783,1,1,1,1,325
TXN_000276921,2026-03-10 05:18:14,2026-03-10,0,none,0.938938053848292,high,1,false_positive,326,0.007244444444444445,103.71,web,debit_card,digital_services,high,digital_native,IT,IT,EUR,1,1,1,1,1,1,0,0,0,0,0,0,0.0501754385964912,0.0301234567901234,0.0208695652173913,2.434262146665325,1.3582496377968225,1,4,CUST_003910,MERCH_000635,DEV_001184,PM_008025,1,1,1,1,326
TXN_000002426,2026-03-17 01:23:08,2026-03-17,0,none,0.9389360666680188,high,1,false_positive,327,0.007266666666666667,301.77,web,credit_card,digital_services,high,affluent,FR,DE,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.2128169014084507,0.0251546391752577,0.0677777777777777,1.5938675057845093,2.5163552885221283,1,5,CUST_004028,MERCH_000697,DEV_005710,PM_004145,1,1,1,1,327
TXN_000071314,2026-03-11 04:41:57,2026-03-11,1,account_takeover,0.9388405218292788,high,1,true_positive,328,0.007288888888888889,69.27,mobile,wallet,electronics,low,digital_native,IT,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0274042553191489,0.0040366972477064,0.0191304347826086,1.2403142415900088,0.2090403727427316,1,3,CUST_008754,MERCH_000557,DEV_004233,PM_004961,1,1,1,1,328
TXN_000088485,2026-03-15 02:55:47,2026-03-15,1,account_takeover,0.9387688414513552,high,1,true_positive,329,0.007311111111111111,196.79,mobile,credit_card,electronics,high,affluent,ES,ES,EUR,1,1,1,1,0,1,0,1,0,1,0,2,0.0110610932475884,0.007719298245614,0.0073333333333333,1.8205183320862528,1.362250789172576,1,4,CUST_007223,MERCH_000330,DEV_001310,PM_002051,1,1,1,1,329
TXN_000249268,2026-03-21 02:27:30,2026-03-21,0,none,0.93845175460614,high,1,false_positive,330,0.007333333333333333,256.85,web,credit_card,digital_services,medium,sme,ES,DE,EUR,1,1,1,1,0,1,0,0,0,2,0,0,0.0365495207667731,0.007719298245614,0.0050574712643678,1.611834411152268,4.069160598643164,1,4,CUST_006678,MERCH_000786,DEV_000956,PM_004818,1,1,1,1,330
TXN_000021920,2026-03-15 06:53:52,2026-03-15,1,stolen_card,0.938413652389536,high,1,true_positive,331,0.007355555555555555,61.97,web,credit_card,travel,high,mass,IT,IT,EUR,1,0,1,1,0,0,0,0,0,1,0,0,0.0375757575757575,0.0565454545454545,0.0254166666666666,5.790669793190993,0.2329419312412612,3,3,CUST_005962,MERCH_001051,DEV_002417,PM_011334,1,1,1,1,331
TXN_000267367,2026-03-26 00:14:37,2026-03-26,1,stolen_card,0.9383037865900988,high,1,true_positive,332,0.007377777777777777,228.48,mobile,credit_card,travel,low,mass,IT,IT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0207476635514018,0.0031654676258992,0.0293877551020408,4.018444174256154,1.150813395042208,3,3,CUST_005042,MERCH_000339,DEV_007371,PM_010441,1,1,1,1,332
TXN_000282683,2026-03-23 22:59:50,2026-03-23,1,account_takeover,0.9382898890197334,high,1,true_positive,333,0.0074,757.39,web,wallet,travel,low,sme,ES,GB,EUR,1,1,1,1,0,0,1,1,0,2,1,1,0.036875,0.0363934426229508,0.0355199999999999,17.594444329726606,4.362559183291928,1,3,CUST_003103,MERCH_001029,DEV_006916,PM_006767,1,1,1,1,333
TXN_000149390,2026-03-10 05:50:24,2026-03-10,1,account_takeover,0.9380954870688692,high,1,true_positive,334,0.007422222222222222,97.74,mobile,wallet,marketplace,high,digital_native,DE,FR,EUR,1,0,1,1,0,1,0,0,0,1,0,1,0.0446153846153846,0.1188732394366197,0.0519148936170212,3.091814946619217,0.515062790973702,1,6,CUST_007411,MERCH_000481,DEV_001059,PM_010841,1,1,1,1,334
TXN_000114161,2026-03-10 22:40:25,2026-03-10,0,none,0.9379834608011836,high,1,false_positive,335,0.0074444444444444445,580.7,web,credit_card,electronics,low,digital_native,IT,PT,EUR,0,1,1,1,0,1,1,1,1,2,1,1,0.005691699604743,0.052394366197183,0.0563934426229508,30.935931585588115,1.7044193838809965,2,4,CUST_000862,MERCH_000448,DEV_005381,PM_008327,1,1,1,1,335
TXN_000106660,2026-03-15 05:25:52,2026-03-15,0,none,0.9375247066197118,high,1,false_positive,336,0.007466666666666667,119.23,mobile,credit_card,digital_services,high,digital_native,FR,FR,EUR,0,1,0,1,0,0,0,0,0,0,0,0,0.2122857142857142,0.0471232876712328,0.06,1.9449995841783043,1.246237644579575,1,4,CUST_001612,MERCH_000324,DEV_004735,PM_008242,1,1,1,1,336
TXN_000078603,2026-03-15 07:13:38,2026-03-15,0,none,0.9367450327682778,high,1,false_positive,337,0.007488888888888889,699.0,mobile,credit_card,marketplace,high,affluent,PT,IT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0531623931623931,0.0257142857142857,0.0228571428571428,2.60955051519023,3.124593331418575,3,3,CUST_001775,MERCH_000486,DEV_004557,PM_006049,1,1,1,1,337
TXN_000174222,2026-03-22 04:14:54,2026-03-22,1,stolen_card,0.9364629601367656,high,1,true_positive,338,0.007511111111111111,56.01,web,debit_card,travel,medium,mass,DE,GB,EUR,0,1,1,1,0,0,0,0,0,1,0,0,0.0347663551401869,0.0199103139013452,0.0137499999999999,3.1034400873874017,0.1357353772617378,2,3,CUST_003438,MERCH_001076,DEV_002351,PM_011678,1,1,1,1,338
TXN_000297976,2026-03-17 17:28:10,2026-03-17,0,none,0.9364585335889728,high,1,false_positive,339,0.007533333333333334,153.57,web,credit_card,digital_services,high,sme,DE,ES,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.2471174377224199,0.012,0.0715151515151515,1.5928558221757227,1.4955164471560882,1,3,CUST_000370,MERCH_000289,DEV_005821,PM_011656,1,1,1,1,339
